Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
12-Jan-17,RELCAPITAL,453.4,455.75, -0.0052,  0.0202,  0.0197,  0.3755,453.9,456.95, -0.0067,  0.0204,  0.0199,  0.3800,  0.0199,  0.3800
12-Jan-17,RELIANCE,1083.3,1086.05, -0.0025,  0.0105,  0.0102,  0.1940,1085,1086.8, -0.0017,  0.0095,  0.0092,  0.1765,  0.0102,  0.1940
12-Jan-17,RELINFRA,509.9,506.05,  0.0076,  0.0224,  0.0218,  0.4172,511.1,508,  0.0061,  0.0229,  0.0223,  0.4253,  0.0223,  0.4253
12-Jan-17,RPOWER,45.25,44.5,  0.0167,  0.0167,  0.0167,  0.3197,45.4,44.7,  0.0155,  0.0168,  0.0168,  0.3204,  0.0168,  0.3204
12-Jan-17,S&P500,2275.32,2268.9,  0.0028,  0.0046,  0.0045,  0.0862,2266.5,2269.5, -0.0013,  0.0047,  0.0045,  0.0865,  0.0045,  0.0865
12-Jan-17,SAIL,57.25,55.95,  0.0230,  0.0233,  0.0232,  0.4439,57.2,55.95,  0.0221,  0.0238,  0.0237,  0.4526,  0.0237,  0.4526
12-Jan-17,SBIN,251.25,252.15, -0.0036,  0.0153,  0.0149,  0.2844,251.95,252.75, -0.0032,  0.0151,  0.0147,  0.2807,  0.0149,  0.2844
12-Jan-17,SIEMENS,1179.55,1177.35,  0.0019,  0.0154,  0.0149,  0.2854,1183.25,1177.35,  0.0050,  0.0150,  0.0146,  0.2786,  0.0149,  0.2854
12-Jan-17,SINTEX,86,84.5,  0.0176,  0.0226,  0.0223,  0.4258,86.4,84.75,  0.0193,  0.0228,  0.0226,  0.4316,  0.0226,  0.4316
12-Jan-17,SOUTHBANK,21.3,21.5, -0.0093,  0.0195,  0.0191,  0.3646,21.35,21.5, -0.0070,  0.0196,  0.0191,  0.3646,  0.0191,  0.3646
12-Jan-17,SRF,1634.7,1652.05, -0.0106,  0.0194,  0.0190,  0.3620,1636.3,1656.45, -0.0122,  0.0201,  0.0197,  0.3759,  0.0197,  0.3759
12-Jan-17,SRTRANSFIN,942.6,965.8, -0.0243,  0.0210,  0.0212,  0.4052,946.65,968.15, -0.0225,  0.0213,  0.0213,  0.4079,  0.0213,  0.4079
12-Jan-17,STAR,1155.35,1176, -0.0177,  0.0209,  0.0207,  0.3963,1154.9,1176.65, -0.0187,  0.0205,  0.0204,  0.3902,  0.0207,  0.3963
12-Jan-17,SUNPHARMA,644.75,648.2, -0.0053,  0.0171,  0.0167,  0.3184,644.75,648.45, -0.0057,  0.0169,  0.0165,  0.3145,  0.0167,  0.3184
12-Jan-17,SUNTV,539.25,536.25,  0.0056,  0.0253,  0.0245,  0.4690,540.95,538.15,  0.0052,  0.0250,  0.0242,  0.4628,  0.0245,  0.4690
12-Jan-17,SYNDIBANK,64.75,65.45, -0.0108,  0.0161,  0.0158,  0.3026,65.05,65.7, -0.0099,  0.0167,  0.0163,  0.3119,  0.0163,  0.3119
12-Jan-17,TATACHEM,515.45,517.8, -0.0045,  0.0143,  0.0139,  0.2650,517.55,519.65, -0.0040,  0.0146,  0.0142,  0.2704,  0.0142,  0.2704
12-Jan-17,TATACOMM,671.85,634.1,  0.0578,  0.0173,  0.0219,  0.4190,674.9,636.9,  0.0580,  0.0174,  0.0220,  0.4206,  0.0220,  0.4206
12-Jan-17,TATAELXSI,1405.45,1399.3,  0.0044,  0.0207,  0.0201,  0.3837,1408.2,1399.5,  0.0062,  0.0214,  0.0208,  0.3970,  0.0208,  0.3970
12-Jan-17,TATAGLOBAL,125.15,127.55, -0.0190,  0.0151,  0.0153,  0.2927,125.65,127.85, -0.0174,  0.0149,  0.0150,  0.2873,  0.0153,  0.2927
12-Jan-17,TATAMOTORS,518.25,519.25, -0.0019,  0.0202,  0.0196,  0.3739,519.5,519.45,  0.0001,  0.0198,  0.0192,  0.3673,  0.0196,  0.3739
12-Jan-17,TATAMTRDVR,325.65,326.35, -0.0021,  0.0205,  0.0199,  0.3801,327,327.45, -0.0014,  0.0198,  0.0192,  0.3675,  0.0199,  0.3801
12-Jan-17,TATAPOWER,79.3,76.85,  0.0314,  0.0124,  0.0142,  0.2720,79.55,77.15,  0.0306,  0.0124,  0.0142,  0.2709,  0.0142,  0.2720
12-Jan-17,TATASTEEL,447.55,448.25, -0.0016,  0.0223,  0.0216,  0.4134,449.05,448.4,  0.0014,  0.0222,  0.0216,  0.4118,  0.0216,  0.4134
12-Jan-17,TCS,2344.35,2324.4,  0.0085,  0.0129,  0.0127,  0.2420,2337.7,2318.4,  0.0083,  0.0123,  0.0121,  0.2306,  0.0127,  0.2420
12-Jan-17,TECHM,481.2,474.05,  0.0150,  0.0167,  0.0166,  0.3173,483.1,474.25,  0.0185,  0.0166,  0.0167,  0.3188,  0.0167,  0.3188
12-Jan-17,TITAN,363.7,360.75,  0.0081,  0.0201,  0.0196,  0.3737,363.75,361.15,  0.0072,  0.0199,  0.0194,  0.3700,  0.0196,  0.3737
12-Jan-17,TORNTPHARM,1326.7,1363.75, -0.0275,  0.0167,  0.0176,  0.3353,1330.95,1369.7, -0.0287,  0.0165,  0.0175,  0.3347,  0.0176,  0.3353
12-Jan-17,TORNTPOWER,185.95,179.05,  0.0378,  0.0126,  0.0153,  0.2931,186.8,179.9,  0.0376,  0.0128,  0.0154,  0.2949,  0.0154,  0.2949
12-Jan-17,TV18BRDCST,38.85,39.15, -0.0077,  0.0179,  0.0175,  0.3338,39,39.35, -0.0089,  0.0186,  0.0182,  0.3472,  0.0182,  0.3472
12-Jan-17,TVSMOTOR,388.4,380.5,  0.0205,  0.0176,  0.0178,  0.3403,387,379.8,  0.0188,  0.0178,  0.0178,  0.3406,  0.0178,  0.3406
12-Jan-17,UBL,812.7,820.3, -0.0093,  0.0136,  0.0134,  0.2562,815.95,822.95, -0.0085,  0.0137,  0.0134,  0.2564,  0.0134,  0.2564
12-Jan-17,ULTRACEMCO,3352.5,3353.1, -0.0002,  0.0182,  0.0177,  0.3376,3348.6,3360.3, -0.0035,  0.0177,  0.0172,  0.3284,  0.0177,  0.3376
12-Jan-17,UNIONBANK,136.4,140.2, -0.0275,  0.0254,  0.0256,  0.4883,132.9,133.65, -0.0056,  0.0232,  0.0225,  0.4306,  0.0256,  0.4883
12-Jan-17,UPL,685.55,669.2,  0.0241,  0.0201,  0.0204,  0.3895,686,670.45,  0.0229,  0.0192,  0.0194,  0.3709,  0.0204,  0.3895
12-Jan-17,VEDL,240.75,237.6,  0.0132,  0.0238,  0.0233,  0.4443,241.05,238.15,  0.0121,  0.0229,  0.0224,  0.4279,  0.0233,  0.4443
12-Jan-17,VOLTAS,340.4,343.6, -0.0094,  0.0194,  0.0190,  0.3625,338.35,341.85, -0.0103,  0.0201,  0.0197,  0.3756,  0.0197,  0.3756
12-Jan-17,WIPRO,483.2,476.2,  0.0146,  0.0109,  0.0112,  0.2139,483.45,477.15,  0.0131,  0.0104,  0.0106,  0.2017,  0.0112,  0.2139
12-Jan-17,WOCKPHARMA,686.15,696.85, -0.0155,  0.0184,  0.0182,  0.3479,687.75,698.6, -0.0157,  0.0190,  0.0188,  0.3593,  0.0188,  0.3593
12-Jan-17,YESBANK,1325.5,1317.85,  0.0058,  0.0217,  0.0211,  0.4036,1328.85,1318,  0.0082,  0.0215,  0.0209,  0.3998,  0.0211,  0.4036
12-Jan-17,ZEEL,476.45,478.3, -0.0039,  0.0171,  0.0167,  0.3181,476.7,478.7, -0.0042,  0.0167,  0.0162,  0.3102,  0.0167,  0.3181
