Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
03-Jan-17,RELCAPITAL,442.35,439.9,  0.0056,  0.0244,  0.0237,  0.4534,443.55,441.45,  0.0047,  0.0248,  0.0241,  0.4604,  0.0241,  0.4604
03-Jan-17,RELIANCE,1089.4,1085.1,  0.0040,  0.0109,  0.0106,  0.2029,1091.15,1087.25,  0.0036,  0.0101,  0.0098,  0.1874,  0.0106,  0.2029
03-Jan-17,RELINFRA,478.4,478.7, -0.0006,  0.0268,  0.0260,  0.4960,479.65,480.4, -0.0016,  0.0272,  0.0264,  0.5047,  0.0264,  0.5047
03-Jan-17,RPOWER,41.95,41.9,  0.0012,  0.0190,  0.0184,  0.3521,42.1,42.15, -0.0012,  0.0192,  0.0186,  0.3550,  0.0186,  0.3550
03-Jan-17,S&P500,2238.83,2238.83,  0.0000,  0.0048,  0.0047,  0.0893,2250,2242,  0.0036,  0.0054,  0.0053,  0.1020,  0.0053,  0.1020
03-Jan-17,SAIL,51.65,50.5,  0.0225,  0.0201,  0.0202,  0.3868,50.85,50.25,  0.0119,  0.0218,  0.0213,  0.4069,  0.0213,  0.4069
03-Jan-17,SBIN,244.9,243.6,  0.0053,  0.0180,  0.0175,  0.3335,245.35,244.75,  0.0024,  0.0177,  0.0171,  0.3273,  0.0175,  0.3335
03-Jan-17,SIEMENS,1108.5,1120, -0.0103,  0.0157,  0.0154,  0.2950,1109.7,1122.35, -0.0113,  0.0156,  0.0153,  0.2932,  0.0154,  0.2950
03-Jan-17,SINTEX,81,75.15,  0.0750,  0.0178,  0.0252,  0.4818,81.35,75.6,  0.0733,  0.0182,  0.0252,  0.4808,  0.0252,  0.4818
03-Jan-17,SOUTHBANK,19.9,19.65,  0.0126,  0.0209,  0.0205,  0.3909,19.95,19.75,  0.0101,  0.0213,  0.0208,  0.3978,  0.0208,  0.3978
03-Jan-17,SRF,1550.2,1558.4, -0.0053,  0.0179,  0.0174,  0.3329,1555.6,1563.4, -0.0050,  0.0186,  0.0181,  0.3451,  0.0181,  0.3451
03-Jan-17,SRTRANSFIN,892.95,884.4,  0.0096,  0.0234,  0.0228,  0.4356,893.5,886.7,  0.0076,  0.0239,  0.0233,  0.4449,  0.0233,  0.4449
03-Jan-17,STAR,1048.5,1068.45, -0.0188,  0.0188,  0.0188,  0.3594,1051.15,1073.1, -0.0207,  0.0184,  0.0186,  0.3547,  0.0188,  0.3594
03-Jan-17,SUNPHARMA,636.1,634.05,  0.0032,  0.0200,  0.0194,  0.3702,636.85,635.95,  0.0014,  0.0199,  0.0192,  0.3678,  0.0194,  0.3702
03-Jan-17,SUNTV,523.55,501.6,  0.0428,  0.0287,  0.0298,  0.5688,524.05,503.2,  0.0406,  0.0285,  0.0293,  0.5603,  0.0298,  0.5688
03-Jan-17,SYNDIBANK,62.05,61.85,  0.0032,  0.0175,  0.0170,  0.3245,62.25,62.05,  0.0032,  0.0181,  0.0176,  0.3360,  0.0176,  0.3360
03-Jan-17,TATACHEM,509.75,506.95,  0.0055,  0.0166,  0.0161,  0.3083,509.85,509.2,  0.0013,  0.0169,  0.0164,  0.3135,  0.0164,  0.3135
03-Jan-17,TATACOMM,625.65,629.25, -0.0057,  0.0206,  0.0201,  0.3831,628.2,631.95, -0.0060,  0.0208,  0.0202,  0.3861,  0.0202,  0.3861
03-Jan-17,TATAELXSI,1402.35,1412.75, -0.0074,  0.0233,  0.0227,  0.4334,1404.5,1418.1, -0.0096,  0.0237,  0.0231,  0.4405,  0.0231,  0.4405
03-Jan-17,TATAGLOBAL,124.45,123.55,  0.0073,  0.0169,  0.0165,  0.3148,124.85,124.2,  0.0052,  0.0169,  0.0164,  0.3143,  0.0165,  0.3148
03-Jan-17,TATAMOTORS,481.1,487.05, -0.0123,  0.0210,  0.0206,  0.3928,481.9,488.95, -0.0145,  0.0208,  0.0205,  0.3913,  0.0206,  0.3928
03-Jan-17,TATAMTRDVR,308.4,308.55, -0.0005,  0.0213,  0.0207,  0.3946,308.5,309.5, -0.0032,  0.0209,  0.0202,  0.3866,  0.0207,  0.3946
03-Jan-17,TATAPOWER,75.65,75.4,  0.0033,  0.0143,  0.0139,  0.2657,76,75.8,  0.0026,  0.0143,  0.0139,  0.2660,  0.0139,  0.2660
03-Jan-17,TATASTEEL,403.3,406.75, -0.0085,  0.0224,  0.0218,  0.4171,403.95,407.1, -0.0078,  0.0224,  0.0218,  0.4161,  0.0218,  0.4171
03-Jan-17,TCS,2368.25,2361.35,  0.0029,  0.0133,  0.0129,  0.2459,2363.15,2356.8,  0.0027,  0.0128,  0.0124,  0.2375,  0.0129,  0.2459
03-Jan-17,TECHM,491.55,488,  0.0072,  0.0155,  0.0151,  0.2892,491.8,489.95,  0.0038,  0.0155,  0.0151,  0.2878,  0.0151,  0.2892
03-Jan-17,TITAN,348.15,333.95,  0.0416,  0.0200,  0.0219,  0.4185,348.9,333.85,  0.0441,  0.0196,  0.0218,  0.4169,  0.0219,  0.4185
03-Jan-17,TORNTPHARM,1339.45,1310.75,  0.0217,  0.0177,  0.0179,  0.3426,1342.9,1316.7,  0.0197,  0.0175,  0.0176,  0.3370,  0.0179,  0.3426
03-Jan-17,TORNTPOWER,178.15,177.95,  0.0011,  0.0144,  0.0140,  0.2670,178.5,178.8, -0.0017,  0.0146,  0.0141,  0.2702,  0.0141,  0.2702
03-Jan-17,TV18BRDCST,37.25,36.85,  0.0108,  0.0177,  0.0174,  0.3316,37.3,37.1,  0.0054,  0.0187,  0.0182,  0.3474,  0.0182,  0.3474
03-Jan-17,TVSMOTOR,377.4,367.65,  0.0262,  0.0194,  0.0198,  0.3791,364.9,358.7,  0.0171,  0.0198,  0.0196,  0.3749,  0.0198,  0.3791
03-Jan-17,UBL,787.45,775.05,  0.0159,  0.0145,  0.0146,  0.2795,788.95,777.8,  0.0142,  0.0144,  0.0144,  0.2758,  0.0146,  0.2795
03-Jan-17,ULTRACEMCO,3326.7,3371.35, -0.0133,  0.0194,  0.0191,  0.3642,3313.7,3351.45, -0.0113,  0.0190,  0.0187,  0.3564,  0.0191,  0.3642
03-Jan-17,UNIONBANK,126.25,125.55,  0.0056,  0.0219,  0.0213,  0.4067,122.5,121.25,  0.0103,  0.0224,  0.0219,  0.4181,  0.0219,  0.4181
03-Jan-17,UPL,655,658.65, -0.0056,  0.0223,  0.0217,  0.4141,656.6,660.1, -0.0053,  0.0218,  0.0211,  0.4040,  0.0217,  0.4141
03-Jan-17,VEDL,219.65,220.95, -0.0059,  0.0250,  0.0243,  0.4634,220.1,221.65, -0.0070,  0.0242,  0.0235,  0.4496,  0.0243,  0.4634
03-Jan-17,VOLTAS,332.7,328.4,  0.0130,  0.0212,  0.0208,  0.3976,327.15,323.9,  0.0100,  0.0228,  0.0222,  0.4249,  0.0222,  0.4249
03-Jan-17,WIPRO,467,471.55, -0.0097,  0.0101,  0.0101,  0.1926,468.6,473.25, -0.0099,  0.0098,  0.0098,  0.1873,  0.0101,  0.1926
03-Jan-17,WOCKPHARMA,666.35,666.4, -0.0001,  0.0161,  0.0156,  0.2980,666.85,669.55, -0.0040,  0.0173,  0.0168,  0.3213,  0.0168,  0.3213
03-Jan-17,YESBANK,1162.9,1144.65,  0.0158,  0.0191,  0.0189,  0.3617,1165.9,1149.05,  0.0146,  0.0190,  0.0188,  0.3587,  0.0189,  0.3617
03-Jan-17,ZEEL,458.3,451.6,  0.0147,  0.0179,  0.0177,  0.3383,459.8,453.5,  0.0138,  0.0173,  0.0172,  0.3277,  0.0177,  0.3383
