Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
10-Jan-17,RELCAPITAL,448.3,446.55,  0.0039,  0.0211,  0.0204,  0.3907,449.95,448.15,  0.0040,  0.0214,  0.0207,  0.3959,  0.0207,  0.3959
10-Jan-17,RELIANCE,1089.85,1077.7,  0.0112,  0.0107,  0.0107,  0.2053,1090.15,1080.25,  0.0091,  0.0098,  0.0098,  0.1870,  0.0107,  0.2053
10-Jan-17,RELINFRA,501.3,492.7,  0.0173,  0.0233,  0.0230,  0.4399,503,493.65,  0.0188,  0.0238,  0.0235,  0.4489,  0.0235,  0.4489
10-Jan-17,RPOWER,43.9,43.8,  0.0023,  0.0174,  0.0169,  0.3232,44.15,43.95,  0.0045,  0.0176,  0.0171,  0.3265,  0.0171,  0.3265
10-Jan-17,S&P500,2268.9,2276.98, -0.0036,  0.0048,  0.0047,  0.0906,2268.75,2272, -0.0014,  0.0049,  0.0048,  0.0918,  0.0048,  0.0918
10-Jan-17,SAIL,52.85,52.35,  0.0095,  0.0196,  0.0192,  0.3664,52.8,52.05,  0.0143,  0.0200,  0.0197,  0.3762,  0.0197,  0.3762
10-Jan-17,SBIN,248.3,247.05,  0.0050,  0.0158,  0.0153,  0.2928,248.5,247.75,  0.0030,  0.0155,  0.0150,  0.2867,  0.0153,  0.2928
10-Jan-17,SIEMENS,1172.55,1149.05,  0.0202,  0.0155,  0.0159,  0.3028,1174.6,1151.55,  0.0198,  0.0151,  0.0155,  0.2952,  0.0159,  0.3028
10-Jan-17,SINTEX,84.35,84.5, -0.0018,  0.0240,  0.0233,  0.4444,84.65,84.8, -0.0018,  0.0242,  0.0235,  0.4490,  0.0235,  0.4490
10-Jan-17,SOUTHBANK,20.9,21, -0.0048,  0.0194,  0.0188,  0.3601,20.95,21.05, -0.0048,  0.0197,  0.0191,  0.3655,  0.0191,  0.3655
10-Jan-17,SRF,1576,1570.55,  0.0035,  0.0165,  0.0160,  0.3063,1581,1575.75,  0.0033,  0.0175,  0.0170,  0.3249,  0.0170,  0.3249
10-Jan-17,SRTRANSFIN,939.45,929.5,  0.0106,  0.0210,  0.0205,  0.3916,942.85,933.4,  0.0101,  0.0214,  0.0209,  0.3993,  0.0209,  0.3993
10-Jan-17,STAR,1167.35,1157.4,  0.0086,  0.0221,  0.0215,  0.4107,1167.8,1159.9,  0.0068,  0.0217,  0.0211,  0.4029,  0.0215,  0.4107
10-Jan-17,SUNPHARMA,638.55,632.05,  0.0102,  0.0176,  0.0173,  0.3298,639.95,634.3,  0.0089,  0.0175,  0.0171,  0.3273,  0.0173,  0.3298
10-Jan-17,SUNTV,533.95,539.15, -0.0097,  0.0268,  0.0260,  0.4977,536,541.45, -0.0101,  0.0264,  0.0257,  0.4913,  0.0260,  0.4977
10-Jan-17,SYNDIBANK,64,63.45,  0.0086,  0.0160,  0.0156,  0.2984,64.25,63.65,  0.0094,  0.0166,  0.0162,  0.3099,  0.0162,  0.3099
10-Jan-17,TATACHEM,510.25,512.4, -0.0042,  0.0146,  0.0142,  0.2719,510.9,513.25, -0.0046,  0.0148,  0.0144,  0.2750,  0.0144,  0.2750
10-Jan-17,TATACOMM,631.2,630.35,  0.0013,  0.0183,  0.0178,  0.3395,633.95,632.9,  0.0017,  0.0184,  0.0179,  0.3413,  0.0179,  0.3413
10-Jan-17,TATAELXSI,1411.05,1387.9,  0.0165,  0.0215,  0.0212,  0.4056,1415.75,1392.85,  0.0163,  0.0222,  0.0219,  0.4175,  0.0219,  0.4175
10-Jan-17,TATAGLOBAL,124.45,124.75, -0.0024,  0.0147,  0.0142,  0.2718,124.95,125, -0.0004,  0.0147,  0.0142,  0.2714,  0.0142,  0.2718
10-Jan-17,TATAMOTORS,516.25,500.15,  0.0317,  0.0199,  0.0208,  0.3967,516.45,500.85,  0.0307,  0.0196,  0.0204,  0.3897,  0.0208,  0.3967
10-Jan-17,TATAMTRDVR,326.3,317.7,  0.0267,  0.0208,  0.0212,  0.4042,327.25,319.05,  0.0254,  0.0201,  0.0205,  0.3908,  0.0212,  0.4042
10-Jan-17,TATAPOWER,77.1,76.4,  0.0091,  0.0129,  0.0127,  0.2430,77.3,76.65,  0.0084,  0.0130,  0.0128,  0.2443,  0.0128,  0.2443
10-Jan-17,TATASTEEL,431.9,422,  0.0232,  0.0209,  0.0210,  0.4014,432.1,422.5,  0.0225,  0.0208,  0.0209,  0.3999,  0.0210,  0.4014
10-Jan-17,TCS,2315.35,2303.7,  0.0050,  0.0136,  0.0133,  0.2532,2309.15,2301.75,  0.0032,  0.0130,  0.0126,  0.2410,  0.0133,  0.2532
10-Jan-17,TECHM,473.5,473.45,  0.0001,  0.0178,  0.0172,  0.3292,473.65,473.2,  0.0010,  0.0176,  0.0171,  0.3264,  0.0172,  0.3292
10-Jan-17,TITAN,361.45,354.6,  0.0191,  0.0208,  0.0207,  0.3953,362.1,355.15,  0.0194,  0.0206,  0.0205,  0.3917,  0.0207,  0.3953
10-Jan-17,TORNTPHARM,1358.15,1341.25,  0.0125,  0.0175,  0.0172,  0.3287,1360.4,1346.85,  0.0100,  0.0173,  0.0170,  0.3244,  0.0172,  0.3287
10-Jan-17,TORNTPOWER,179.85,179,  0.0047,  0.0133,  0.0130,  0.2476,180.65,179.65,  0.0056,  0.0135,  0.0131,  0.2509,  0.0131,  0.2509
10-Jan-17,TV18BRDCST,37.6,37.9, -0.0079,  0.0158,  0.0154,  0.2942,37.8,38.1, -0.0079,  0.0167,  0.0163,  0.3112,  0.0163,  0.3112
10-Jan-17,TVSMOTOR,383.45,384.75, -0.0034,  0.0186,  0.0181,  0.3453,381.6,379.85,  0.0046,  0.0188,  0.0183,  0.3494,  0.0183,  0.3494
10-Jan-17,UBL,806.9,805.1,  0.0022,  0.0138,  0.0134,  0.2566,807.35,806.15,  0.0015,  0.0137,  0.0133,  0.2532,  0.0134,  0.2566
10-Jan-17,ULTRACEMCO,3279.45,3291.85, -0.0038,  0.0185,  0.0179,  0.3427,3290.7,3299.7, -0.0027,  0.0180,  0.0175,  0.3340,  0.0179,  0.3427
10-Jan-17,UNIONBANK,131.25,127.65,  0.0278,  0.0197,  0.0203,  0.3870,126.7,125.25,  0.0115,  0.0202,  0.0198,  0.3777,  0.0203,  0.3870
10-Jan-17,UPL,663.5,672.9, -0.0141,  0.0210,  0.0206,  0.3944,666.2,673.45, -0.0108,  0.0201,  0.0197,  0.3765,  0.0206,  0.3944
10-Jan-17,VEDL,232.6,232.55,  0.0002,  0.0247,  0.0239,  0.4567,233.2,231.5,  0.0073,  0.0237,  0.0230,  0.4397,  0.0239,  0.4567
10-Jan-17,VOLTAS,344.4,341.9,  0.0073,  0.0206,  0.0200,  0.3827,341.35,337.5,  0.0113,  0.0212,  0.0207,  0.3962,  0.0207,  0.3962
10-Jan-17,WIPRO,476.5,472,  0.0095,  0.0114,  0.0113,  0.2156,476.9,473.75,  0.0066,  0.0109,  0.0107,  0.2044,  0.0113,  0.2156
10-Jan-17,WOCKPHARMA,699.4,698.5,  0.0013,  0.0195,  0.0189,  0.3616,700.45,699.65,  0.0011,  0.0202,  0.0196,  0.3740,  0.0196,  0.3740
10-Jan-17,YESBANK,1264.6,1256.2,  0.0067,  0.0204,  0.0199,  0.3793,1265.85,1258.7,  0.0057,  0.0202,  0.0197,  0.3758,  0.0199,  0.3793
10-Jan-17,ZEEL,467.75,465.1,  0.0057,  0.0172,  0.0168,  0.3202,468.85,465.55,  0.0071,  0.0168,  0.0164,  0.3136,  0.0168,  0.3202
