Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
13-Jan-17,RELCAPITAL,450.4,453.4, -0.0066,  0.0197,  0.0191,  0.3654,451.45,453.9, -0.0054,  0.0199,  0.0193,  0.3693,  0.0193,  0.3693
13-Jan-17,RELIANCE,1090.4,1083.3,  0.0065,  0.0102,  0.0100,  0.1906,1094.1,1085,  0.0084,  0.0092,  0.0092,  0.1755,  0.0100,  0.1906
13-Jan-17,RELINFRA,505.65,509.9, -0.0084,  0.0218,  0.0213,  0.4064,507.7,511.1, -0.0067,  0.0223,  0.0216,  0.4135,  0.0216,  0.4135
13-Jan-17,RPOWER,44.8,45.25, -0.0100,  0.0167,  0.0164,  0.3134,44.95,45.4, -0.0100,  0.0168,  0.0164,  0.3141,  0.0164,  0.3141
13-Jan-17,S&P500,2270.44,2275.32, -0.0021,  0.0045,  0.0044,  0.0842,2270,2266.5,  0.0015,  0.0045,  0.0044,  0.0842,  0.0044,  0.0842
13-Jan-17,SAIL,57.6,57.25,  0.0061,  0.0232,  0.0226,  0.4313,57.7,57.2,  0.0087,  0.0237,  0.0231,  0.4407,  0.0231,  0.4407
13-Jan-17,SBIN,250.9,251.25, -0.0014,  0.0149,  0.0144,  0.2758,251.85,251.95, -0.0004,  0.0147,  0.0142,  0.2721,  0.0144,  0.2758
13-Jan-17,SIEMENS,1174.1,1179.55, -0.0046,  0.0149,  0.0145,  0.2775,1178.1,1183.25, -0.0044,  0.0146,  0.0142,  0.2709,  0.0145,  0.2775
13-Jan-17,SINTEX,85.2,86, -0.0093,  0.0223,  0.0217,  0.4152,85.4,86.4, -0.0116,  0.0226,  0.0221,  0.4220,  0.0221,  0.4220
13-Jan-17,SOUTHBANK,21.3,21.3,  0.0000,  0.0191,  0.0185,  0.3535,21.35,21.35,  0.0000,  0.0191,  0.0185,  0.3535,  0.0185,  0.3535
13-Jan-17,SRF,1620.25,1634.7, -0.0089,  0.0190,  0.0185,  0.3535,1624.35,1636.3, -0.0073,  0.0197,  0.0192,  0.3661,  0.0192,  0.3661
13-Jan-17,SRTRANSFIN,955.3,942.6,  0.0134,  0.0212,  0.0208,  0.3978,959.1,946.65,  0.0131,  0.0213,  0.0209,  0.4001,  0.0209,  0.4001
13-Jan-17,STAR,1148.85,1155.35, -0.0056,  0.0207,  0.0202,  0.3851,1147.5,1154.9, -0.0064,  0.0204,  0.0199,  0.3795,  0.0202,  0.3851
13-Jan-17,SUNPHARMA,653,644.75,  0.0127,  0.0167,  0.0165,  0.3144,653.35,644.75,  0.0133,  0.0165,  0.0163,  0.3112,  0.0165,  0.3144
13-Jan-17,SUNTV,531.1,539.25, -0.0152,  0.0245,  0.0241,  0.4602,533.1,540.95, -0.0146,  0.0242,  0.0238,  0.4539,  0.0241,  0.4602
13-Jan-17,SYNDIBANK,64.55,64.75, -0.0031,  0.0158,  0.0154,  0.2937,64.85,65.05, -0.0031,  0.0163,  0.0158,  0.3028,  0.0158,  0.3028
13-Jan-17,TATACHEM,517.6,515.45,  0.0042,  0.0139,  0.0135,  0.2576,518.75,517.55,  0.0023,  0.0142,  0.0137,  0.2624,  0.0137,  0.2624
13-Jan-17,TATACOMM,672,671.85,  0.0002,  0.0219,  0.0213,  0.4062,673.6,674.9, -0.0019,  0.0220,  0.0214,  0.4079,  0.0214,  0.4079
13-Jan-17,TATAELXSI,1399.7,1405.45, -0.0041,  0.0201,  0.0195,  0.3725,1403.55,1408.2, -0.0033,  0.0208,  0.0202,  0.3852,  0.0202,  0.3852
13-Jan-17,TATAGLOBAL,128.35,125.15,  0.0252,  0.0153,  0.0161,  0.3074,128.85,125.65,  0.0251,  0.0150,  0.0158,  0.3024,  0.0161,  0.3074
13-Jan-17,TATAMOTORS,514.85,518.25, -0.0066,  0.0196,  0.0190,  0.3638,516.35,519.5, -0.0061,  0.0192,  0.0187,  0.3572,  0.0190,  0.3638
13-Jan-17,TATAMTRDVR,323.95,325.65, -0.0052,  0.0199,  0.0193,  0.3693,325.25,327, -0.0054,  0.0192,  0.0187,  0.3572,  0.0193,  0.3693
13-Jan-17,TATAPOWER,79.3,79.3,  0.0000,  0.0142,  0.0138,  0.2637,79.6,79.55,  0.0006,  0.0142,  0.0137,  0.2627,  0.0138,  0.2637
13-Jan-17,TATASTEEL,446.35,447.55, -0.0027,  0.0216,  0.0210,  0.4010,448,449.05, -0.0023,  0.0216,  0.0209,  0.3994,  0.0210,  0.4010
13-Jan-17,TCS,2249.3,2344.35, -0.0414,  0.0127,  0.0159,  0.3043,2250,2337.7, -0.0382,  0.0121,  0.0150,  0.2863,  0.0159,  0.3043
13-Jan-17,TECHM,488.5,481.2,  0.0151,  0.0166,  0.0165,  0.3156,490.15,483.1,  0.0145,  0.0167,  0.0166,  0.3164,  0.0166,  0.3164
13-Jan-17,TITAN,358.35,363.7, -0.0148,  0.0196,  0.0193,  0.3689,357.85,363.75, -0.0164,  0.0194,  0.0192,  0.3668,  0.0193,  0.3689
13-Jan-17,TORNTPHARM,1333.9,1326.7,  0.0054,  0.0176,  0.0171,  0.3261,1337.8,1330.95,  0.0051,  0.0175,  0.0170,  0.3254,  0.0171,  0.3261
13-Jan-17,TORNTPOWER,186,185.95,  0.0003,  0.0153,  0.0149,  0.2842,186.7,186.8, -0.0005,  0.0154,  0.0150,  0.2860,  0.0150,  0.2860
13-Jan-17,TV18BRDCST,38.7,38.85, -0.0039,  0.0175,  0.0170,  0.3241,38.75,39, -0.0064,  0.0182,  0.0177,  0.3380,  0.0177,  0.3380
13-Jan-17,TVSMOTOR,383.95,388.4, -0.0115,  0.0178,  0.0175,  0.3343,383.25,387, -0.0097,  0.0178,  0.0175,  0.3334,  0.0175,  0.3343
13-Jan-17,UBL,826.95,812.7,  0.0174,  0.0134,  0.0137,  0.2614,827.8,815.95,  0.0144,  0.0134,  0.0135,  0.2576,  0.0137,  0.2614
13-Jan-17,ULTRACEMCO,3319.7,3352.5, -0.0098,  0.0177,  0.0173,  0.3305,3329.8,3348.6, -0.0056,  0.0172,  0.0167,  0.3195,  0.0173,  0.3305
13-Jan-17,UNIONBANK,138.7,136.4,  0.0167,  0.0256,  0.0251,  0.4798,134.6,132.9,  0.0127,  0.0225,  0.0221,  0.4217,  0.0251,  0.4798
13-Jan-17,UPL,688.05,685.55,  0.0036,  0.0204,  0.0198,  0.3780,688.2,686,  0.0032,  0.0194,  0.0188,  0.3600,  0.0198,  0.3780
13-Jan-17,VEDL,238.3,240.75, -0.0102,  0.0233,  0.0227,  0.4334,239.2,241.05, -0.0077,  0.0224,  0.0218,  0.4164,  0.0227,  0.4334
13-Jan-17,VOLTAS,343.65,340.4,  0.0095,  0.0190,  0.0185,  0.3543,342.4,338.35,  0.0119,  0.0197,  0.0193,  0.3684,  0.0193,  0.3684
13-Jan-17,WIPRO,484.65,483.2,  0.0030,  0.0112,  0.0109,  0.2078,484.65,483.45,  0.0025,  0.0106,  0.0103,  0.1959,  0.0109,  0.2078
13-Jan-17,WOCKPHARMA,695.6,686.15,  0.0137,  0.0182,  0.0180,  0.3434,697.35,687.75,  0.0139,  0.0188,  0.0185,  0.3543,  0.0185,  0.3543
13-Jan-17,YESBANK,1318.05,1325.5, -0.0056,  0.0211,  0.0205,  0.3922,1323.15,1328.85, -0.0043,  0.0209,  0.0203,  0.3881,  0.0205,  0.3922
13-Jan-17,ZEEL,477.55,476.45,  0.0023,  0.0167,  0.0162,  0.3086,479,476.7,  0.0048,  0.0162,  0.0158,  0.3016,  0.0162,  0.3086
