Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
11-Jan-17,RELCAPITAL,455.75,448.3,  0.0165,  0.0204,  0.0202,  0.3865,456.95,449.95,  0.0154,  0.0207,  0.0204,  0.3906,  0.0204,  0.3906
11-Jan-17,RELIANCE,1086.05,1089.85, -0.0035,  0.0107,  0.0105,  0.1997,1086.8,1090.15, -0.0031,  0.0098,  0.0095,  0.1818,  0.0105,  0.1997
11-Jan-17,RELINFRA,506.05,501.3,  0.0094,  0.0230,  0.0224,  0.4288,508,503,  0.0099,  0.0235,  0.0229,  0.4377,  0.0229,  0.4377
11-Jan-17,RPOWER,44.5,43.9,  0.0136,  0.0169,  0.0167,  0.3197,44.7,44.15,  0.0124,  0.0171,  0.0168,  0.3219,  0.0168,  0.3219
11-Jan-17,S&P500,2268.9,2268.9,  0.0000,  0.0047,  0.0046,  0.0878,2269.5,2268.75,  0.0003,  0.0048,  0.0047,  0.0890,  0.0047,  0.0890
11-Jan-17,SAIL,55.95,52.85,  0.0570,  0.0192,  0.0233,  0.4442,55.95,52.8,  0.0579,  0.0197,  0.0238,  0.4545,  0.0238,  0.4545
11-Jan-17,SBIN,252.15,248.3,  0.0154,  0.0153,  0.0153,  0.2928,252.75,248.5,  0.0170,  0.0150,  0.0151,  0.2891,  0.0153,  0.2928
11-Jan-17,SIEMENS,1177.35,1172.55,  0.0041,  0.0159,  0.0154,  0.2942,1177.35,1174.6,  0.0023,  0.0155,  0.0150,  0.2864,  0.0154,  0.2942
11-Jan-17,SINTEX,84.5,84.35,  0.0018,  0.0233,  0.0226,  0.4309,84.75,84.65,  0.0012,  0.0235,  0.0228,  0.4353,  0.0228,  0.4353
11-Jan-17,SOUTHBANK,21.5,20.9,  0.0283,  0.0188,  0.0195,  0.3734,21.5,20.95,  0.0259,  0.0191,  0.0196,  0.3745,  0.0196,  0.3745
11-Jan-17,SRF,1652.05,1576,  0.0471,  0.0160,  0.0194,  0.3699,1656.45,1581,  0.0466,  0.0170,  0.0201,  0.3832,  0.0201,  0.3832
11-Jan-17,SRTRANSFIN,965.8,939.45,  0.0277,  0.0205,  0.0210,  0.4011,968.15,942.85,  0.0265,  0.0209,  0.0213,  0.4065,  0.0213,  0.4065
11-Jan-17,STAR,1176,1167.35,  0.0074,  0.0215,  0.0209,  0.3997,1176.65,1167.8,  0.0075,  0.0211,  0.0205,  0.3922,  0.0209,  0.3997
11-Jan-17,SUNPHARMA,648.2,638.55,  0.0150,  0.0173,  0.0171,  0.3274,648.45,639.95,  0.0132,  0.0171,  0.0169,  0.3232,  0.0171,  0.3274
11-Jan-17,SUNTV,536.25,533.95,  0.0043,  0.0260,  0.0253,  0.4829,538.15,536,  0.0040,  0.0257,  0.0250,  0.4767,  0.0253,  0.4829
11-Jan-17,SYNDIBANK,65.45,64,  0.0224,  0.0156,  0.0161,  0.3077,65.7,64.25,  0.0223,  0.0162,  0.0167,  0.3181,  0.0167,  0.3181
11-Jan-17,TATACHEM,517.8,510.25,  0.0147,  0.0142,  0.0143,  0.2724,519.65,510.9,  0.0170,  0.0144,  0.0146,  0.2782,  0.0146,  0.2782
11-Jan-17,TATACOMM,634.1,631.2,  0.0046,  0.0178,  0.0173,  0.3299,636.9,633.95,  0.0046,  0.0179,  0.0174,  0.3317,  0.0174,  0.3317
11-Jan-17,TATAELXSI,1399.3,1411.05, -0.0084,  0.0212,  0.0207,  0.3952,1399.5,1415.75, -0.0115,  0.0219,  0.0214,  0.4084,  0.0214,  0.4084
11-Jan-17,TATAGLOBAL,127.55,124.45,  0.0246,  0.0142,  0.0151,  0.2876,127.85,124.95,  0.0229,  0.0142,  0.0149,  0.2842,  0.0151,  0.2876
11-Jan-17,TATAMOTORS,519.25,516.25,  0.0058,  0.0208,  0.0202,  0.3855,519.45,516.45,  0.0058,  0.0204,  0.0198,  0.3788,  0.0202,  0.3855
11-Jan-17,TATAMTRDVR,326.35,326.3,  0.0002,  0.0212,  0.0205,  0.3919,327.45,327.25,  0.0006,  0.0205,  0.0198,  0.3789,  0.0205,  0.3919
11-Jan-17,TATAPOWER,76.85,77.1, -0.0032,  0.0127,  0.0124,  0.2361,77.15,77.3, -0.0019,  0.0128,  0.0124,  0.2371,  0.0124,  0.2371
11-Jan-17,TATASTEEL,448.25,431.9,  0.0372,  0.0210,  0.0223,  0.4263,448.4,432.1,  0.0370,  0.0209,  0.0222,  0.4247,  0.0223,  0.4263
11-Jan-17,TCS,2324.4,2315.35,  0.0039,  0.0133,  0.0129,  0.2462,2318.4,2309.15,  0.0040,  0.0126,  0.0123,  0.2344,  0.0129,  0.2462
11-Jan-17,TECHM,474.05,473.5,  0.0012,  0.0172,  0.0167,  0.3192,474.25,473.65,  0.0013,  0.0171,  0.0166,  0.3165,  0.0167,  0.3192
11-Jan-17,TITAN,360.75,361.45, -0.0019,  0.0207,  0.0201,  0.3834,361.15,362.1, -0.0026,  0.0205,  0.0199,  0.3800,  0.0201,  0.3834
11-Jan-17,TORNTPHARM,1363.75,1358.15,  0.0041,  0.0172,  0.0167,  0.3193,1369.7,1360.4,  0.0068,  0.0170,  0.0165,  0.3162,  0.0167,  0.3193
11-Jan-17,TORNTPOWER,179.05,179.85, -0.0045,  0.0130,  0.0126,  0.2410,179.9,180.65, -0.0042,  0.0131,  0.0128,  0.2440,  0.0128,  0.2440
11-Jan-17,TV18BRDCST,39.15,37.6,  0.0404,  0.0154,  0.0179,  0.3422,39.35,37.8,  0.0402,  0.0163,  0.0186,  0.3555,  0.0186,  0.3555
11-Jan-17,TVSMOTOR,380.5,383.45, -0.0077,  0.0181,  0.0176,  0.3367,379.8,381.6, -0.0047,  0.0183,  0.0178,  0.3394,  0.0178,  0.3394
11-Jan-17,UBL,820.3,806.9,  0.0165,  0.0134,  0.0136,  0.2605,822.95,807.35,  0.0191,  0.0133,  0.0137,  0.2613,  0.0137,  0.2613
11-Jan-17,ULTRACEMCO,3353.1,3279.45,  0.0222,  0.0179,  0.0182,  0.3482,3360.3,3290.7,  0.0209,  0.0175,  0.0177,  0.3383,  0.0182,  0.3482
11-Jan-17,UNIONBANK,140.2,131.25,  0.0660,  0.0203,  0.0254,  0.4859,133.65,126.7,  0.0534,  0.0198,  0.0232,  0.4433,  0.0254,  0.4859
11-Jan-17,UPL,669.2,663.5,  0.0086,  0.0206,  0.0201,  0.3845,670.45,666.2,  0.0064,  0.0197,  0.0192,  0.3662,  0.0201,  0.3845
11-Jan-17,VEDL,237.6,232.6,  0.0213,  0.0239,  0.0238,  0.4538,238.15,233.2,  0.0210,  0.0230,  0.0229,  0.4375,  0.0238,  0.4538
11-Jan-17,VOLTAS,343.6,344.4, -0.0023,  0.0200,  0.0194,  0.3712,341.85,341.35,  0.0015,  0.0207,  0.0201,  0.3842,  0.0201,  0.3842
11-Jan-17,WIPRO,476.2,476.5, -0.0006,  0.0113,  0.0109,  0.2090,477.15,476.9,  0.0005,  0.0107,  0.0104,  0.1982,  0.0109,  0.2090
11-Jan-17,WOCKPHARMA,696.85,699.4, -0.0037,  0.0189,  0.0184,  0.3510,698.6,700.45, -0.0026,  0.0196,  0.0190,  0.3628,  0.0190,  0.3628
11-Jan-17,YESBANK,1317.85,1264.6,  0.0412,  0.0199,  0.0217,  0.4153,1318,1265.85,  0.0404,  0.0197,  0.0215,  0.4104,  0.0217,  0.4153
11-Jan-17,ZEEL,478.3,467.75,  0.0223,  0.0168,  0.0171,  0.3276,478.7,468.85,  0.0208,  0.0164,  0.0167,  0.3193,  0.0171,  0.3276
