Date, Symbol, Underlying Close Price (A), Underlying Previous Day Close Price (B), Underlying Log Returns (C) = LN(A/B), Previous Day Underlying Volatility (D), Current Day Underlying Daily Volatility (E) = Sqrt (0.94*D*D + 0.06* C*C) or GARCH (1;1) model for INDIAVIX, Underlying Annualised Volatility (F) = E*sqrt(365), Futures Close Price (G), Futures Previous Day Close Price (H), Futures Log Returns (I) = LN(G/H), Previous Day Futures Volatility (J), Current Day Futures Daily Volatility (K) = Sqrt (0.94*J*J + 0.06* I*I) or GARCH (1;1) model for INDIAVIX, Futures Annualised Volatility (L) = K*sqrt(365), Applicable Daily Volatility (M) = Max (E or K), Applicable Annualised Volatility (N) = Max (F or L)
06-Jan-17,RELCAPITAL,447.8,444.55,  0.0073,  0.0223,  0.0217,  0.4149,448.6,446.45,  0.0048,  0.0227,  0.0220,  0.4207,  0.0220,  0.4207
06-Jan-17,RELIANCE,1074.95,1077.4, -0.0023,  0.0114,  0.0110,  0.2108,1079.05,1081.5, -0.0023,  0.0104,  0.0101,  0.1936,  0.0110,  0.2108
06-Jan-17,RELINFRA,492.7,490.7,  0.0041,  0.0248,  0.0241,  0.4600,493.65,492,  0.0033,  0.0253,  0.0245,  0.4683,  0.0245,  0.4683
06-Jan-17,RPOWER,43.9,43.3,  0.0138,  0.0182,  0.0180,  0.3434,44.1,43.45,  0.0148,  0.0183,  0.0181,  0.3463,  0.0181,  0.3463
06-Jan-17,S&P500,2269,2270.75, -0.0008,  0.0050,  0.0049,  0.0932,2263.5,2265.25, -0.0008,  0.0052,  0.0050,  0.0957,  0.0050,  0.0957
06-Jan-17,SAIL,52,51.95,  0.0010,  0.0208,  0.0202,  0.3855,51.75,51.65,  0.0019,  0.0212,  0.0206,  0.3928,  0.0206,  0.3928
06-Jan-17,SBIN,245.9,245.35,  0.0022,  0.0167,  0.0162,  0.3096,246.9,246.15,  0.0030,  0.0164,  0.0159,  0.3042,  0.0162,  0.3096
06-Jan-17,SIEMENS,1164.15,1141.65,  0.0195,  0.0154,  0.0157,  0.2994,1162.75,1143.4,  0.0168,  0.0153,  0.0154,  0.2944,  0.0157,  0.2994
06-Jan-17,SINTEX,82.2,82.95, -0.0091,  0.0244,  0.0237,  0.4535,82.2,83.05, -0.0103,  0.0243,  0.0237,  0.4533,  0.0237,  0.4535
06-Jan-17,SOUTHBANK,20.6,20.4,  0.0098,  0.0199,  0.0194,  0.3709,20.65,20.45,  0.0097,  0.0202,  0.0197,  0.3769,  0.0197,  0.3769
06-Jan-17,SRF,1565.25,1584.5, -0.0122,  0.0173,  0.0170,  0.3250,1566.55,1590.65, -0.0153,  0.0182,  0.0180,  0.3441,  0.0180,  0.3441
06-Jan-17,SRTRANSFIN,927.85,914.85,  0.0141,  0.0220,  0.0216,  0.4131,929.45,917.8,  0.0126,  0.0225,  0.0221,  0.4213,  0.0221,  0.4213
06-Jan-17,STAR,1098.85,1094.8,  0.0037,  0.0192,  0.0186,  0.3553,1102.5,1095.25,  0.0066,  0.0188,  0.0183,  0.3501,  0.0186,  0.3553
06-Jan-17,SUNPHARMA,640.75,643.45, -0.0042,  0.0184,  0.0178,  0.3408,643.4,645.05, -0.0026,  0.0183,  0.0177,  0.3384,  0.0178,  0.3408
06-Jan-17,SUNTV,532.05,532.25, -0.0004,  0.0283,  0.0274,  0.5234,534.4,534.45, -0.0001,  0.0279,  0.0270,  0.5163,  0.0274,  0.5234
06-Jan-17,SYNDIBANK,62.65,62.25,  0.0064,  0.0166,  0.0161,  0.3085,62.9,62.4,  0.0080,  0.0172,  0.0168,  0.3213,  0.0168,  0.3213
06-Jan-17,TATACHEM,507.8,508.15, -0.0007,  0.0154,  0.0149,  0.2852,509.1,510.7, -0.0031,  0.0156,  0.0151,  0.2890,  0.0151,  0.2890
06-Jan-17,TATACOMM,633.6,637.45, -0.0061,  0.0194,  0.0189,  0.3603,634.3,639.7, -0.0085,  0.0195,  0.0190,  0.3629,  0.0190,  0.3629
06-Jan-17,TATAELXSI,1392.15,1433.1, -0.0290,  0.0216,  0.0222,  0.4233,1391.85,1438.3, -0.0328,  0.0221,  0.0229,  0.4367,  0.0229,  0.4367
06-Jan-17,TATAGLOBAL,124.65,125.2, -0.0044,  0.0156,  0.0151,  0.2889,125.15,125.65, -0.0040,  0.0156,  0.0151,  0.2887,  0.0151,  0.2889
06-Jan-17,TATAMOTORS,497.75,502.15, -0.0088,  0.0210,  0.0205,  0.3907,499.5,502.3, -0.0056,  0.0207,  0.0202,  0.3852,  0.0205,  0.3907
06-Jan-17,TATAMTRDVR,318.7,322.95, -0.0132,  0.0218,  0.0214,  0.4086,320.3,323.15, -0.0089,  0.0212,  0.0207,  0.3957,  0.0214,  0.4086
06-Jan-17,TATAPOWER,77.1,76.85,  0.0032,  0.0135,  0.0131,  0.2507,77.45,77.2,  0.0032,  0.0136,  0.0132,  0.2516,  0.0132,  0.2516
06-Jan-17,TATASTEEL,419.55,419.3,  0.0006,  0.0221,  0.0215,  0.4102,421.2,419.85,  0.0032,  0.0221,  0.0215,  0.4102,  0.0215,  0.4102
06-Jan-17,TCS,2281.4,2334.4, -0.0230,  0.0130,  0.0138,  0.2641,2284.5,2339.05, -0.0236,  0.0123,  0.0133,  0.2533,  0.0138,  0.2641
06-Jan-17,TECHM,469.75,488.1, -0.0383,  0.0161,  0.0182,  0.3482,471.45,490.1, -0.0388,  0.0159,  0.0181,  0.3467,  0.0182,  0.3482
06-Jan-17,TITAN,355.2,358.05, -0.0080,  0.0220,  0.0214,  0.4096,355.8,358.65, -0.0080,  0.0218,  0.0212,  0.4053,  0.0214,  0.4096
06-Jan-17,TORNTPHARM,1375.9,1357.6,  0.0134,  0.0170,  0.0168,  0.3213,1381.55,1360.5,  0.0154,  0.0168,  0.0167,  0.3187,  0.0168,  0.3213
06-Jan-17,TORNTPOWER,179.1,181.7, -0.0144,  0.0137,  0.0137,  0.2624,180,182.45, -0.0135,  0.0139,  0.0139,  0.2653,  0.0139,  0.2653
06-Jan-17,TV18BRDCST,38,38,  0.0000,  0.0167,  0.0162,  0.3103,38.2,38.2,  0.0000,  0.0177,  0.0172,  0.3284,  0.0172,  0.3284
06-Jan-17,TVSMOTOR,387.1,384.8,  0.0060,  0.0197,  0.0191,  0.3658,380.25,377.8,  0.0065,  0.0200,  0.0194,  0.3709,  0.0194,  0.3709
06-Jan-17,UBL,801.35,808.75, -0.0092,  0.0145,  0.0142,  0.2718,801.8,809.5, -0.0096,  0.0143,  0.0140,  0.2679,  0.0142,  0.2718
06-Jan-17,ULTRACEMCO,3322.75,3382.85, -0.0179,  0.0190,  0.0189,  0.3613,3326.15,3373.4, -0.0141,  0.0187,  0.0185,  0.3529,  0.0189,  0.3613
06-Jan-17,UNIONBANK,129.15,127.9,  0.0097,  0.0206,  0.0201,  0.3836,125.25,124.45,  0.0064,  0.0214,  0.0208,  0.3977,  0.0208,  0.3977
06-Jan-17,UPL,659.9,674.6, -0.0220,  0.0210,  0.0211,  0.4029,662.6,675.15, -0.0188,  0.0205,  0.0204,  0.3891,  0.0211,  0.4029
06-Jan-17,VEDL,230.6,227.65,  0.0129,  0.0259,  0.0253,  0.4841,230.4,227.7,  0.0118,  0.0250,  0.0244,  0.4658,  0.0253,  0.4841
06-Jan-17,VOLTAS,336.45,344.45, -0.0235,  0.0207,  0.0208,  0.3980,335.95,341.1, -0.0152,  0.0222,  0.0218,  0.4171,  0.0218,  0.4171
06-Jan-17,WIPRO,469.95,480.4, -0.0220,  0.0107,  0.0117,  0.2234,471.6,481.2, -0.0202,  0.0104,  0.0112,  0.2138,  0.0117,  0.2234
06-Jan-17,WOCKPHARMA,710.9,673.45,  0.0541,  0.0149,  0.0196,  0.3752,712.15,675.3,  0.0531,  0.0161,  0.0203,  0.3885,  0.0203,  0.3885
06-Jan-17,YESBANK,1246.75,1210.2,  0.0298,  0.0203,  0.0210,  0.4005,1247.9,1210.9,  0.0301,  0.0200,  0.0208,  0.3966,  0.0210,  0.4005
06-Jan-17,ZEEL,463.1,470.7, -0.0163,  0.0178,  0.0177,  0.3389,464.75,471.9, -0.0153,  0.0175,  0.0174,  0.3317,  0.0177,  0.3389
