INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,AMBUJACEM ,25/01/2017,00000217.50,00000217.95,00000213.70,00000214.65,000000012777500,      699923375.00,          3250000,             1300,             1218
FUTSTK    ,AMBUJACEM ,23/02/2017,00000218.10,00000218.10,00000213.60,00000215.00,000000000240000,       12916375.00,            60000,              024,              024
FUTSTK    ,ANDHRABANK,25/01/2017,00000049.85,00000050.10,00000049.20,00000049.65,000000020520000,      202040000.00,          4070000,              407,              393
FUTSTK    ,ANDHRABANK,23/02/2017,00000050.05,00000050.20,00000049.45,00000049.60,000000001360000,       13432500.00,           270000,              027,              025
FUTSTK    ,ANDHRABANK,30/03/2017,00000049.75,00000049.75,00000049.75,00000049.75,000000000130000,         497500.00,            10000,              001,              001
FUTSTK    ,APOLLOHOSP,25/01/2017,00001211.85,00001220.55,00001198.00,00001209.10,000000000620800,      211754240.00,           175200,              438,              432
FUTSTK    ,APOLLOHOSP,23/02/2017,00001206.00,00001212.25,00001205.00,00001212.25,000000000002000,        1449300.00,             1200,              003,              003
FUTSTK    ,APOLLOTYRE,25/01/2017,00000198.00,00000198.65,00000193.30,00000195.10,000000008679000,     1186860900.00,          6075000,             2025,             1897
FUTSTK    ,APOLLOTYRE,23/02/2017,00000198.80,00000198.80,00000194.45,00000195.65,000000000132000,       12919950.00,            66000,              022,              022
FUTSTK    ,APOLLOTYRE,30/03/2017,00000195.70,00000195.70,00000194.50,00000194.50,000000000003000,        1170600.00,             6000,              002,              002
FUTSTK    ,ARVIND    ,25/01/2017,00000363.55,00000366.45,00000358.50,00000361.25,000000007178000,     1779422700.00,          4912000,             2456,             2335
FUTSTK    ,ARVIND    ,23/02/2017,00000364.00,00000364.05,00000360.00,00000360.00,000000000126000,       11618300.00,            32000,              016,              016
FUTSTK    ,ASHOKLEY  ,25/01/2017,00000085.75,00000085.75,00000084.10,00000084.65,000000058282000,     1078597800.00,         12719000,             1817,             1686
FUTSTK    ,ASHOKLEY  ,23/02/2017,00000085.90,00000085.90,00000084.40,00000084.85,000000002149000,       70130900.00,           826000,              118,              116
FUTSTK    ,ASHOKLEY  ,30/03/2017,00000085.65,00000085.65,00000085.10,00000085.10,000000000014000,        1195250.00,            14000,              002,              002
FUTSTK    ,ASIANPAINT,25/01/2017,00000936.65,00000941.00,00000927.50,00000933.85,000000005871000,     1824120360.00,          1954800,             3258,             2966
FUTSTK    ,ASIANPAINT,23/02/2017,00000940.10,00000942.00,00000932.10,00000936.85,000000000064800,       20247990.00,            21600,              036,              036
FUTSTK    ,AUROPHARMA,25/01/2017,00000685.00,00000701.80,00000679.00,00000696.60,000000010405500,     3367067550.00,          4859400,             6942,             6179
FUTSTK    ,AUROPHARMA,23/02/2017,00000690.00,00000702.20,00000682.05,00000699.35,000000000140700,       71028020.00,           102200,              146,              143
FUTSTK    ,AUROPHARMA,30/03/2017,00000696.30,00000699.40,00000696.00,00000698.00,000000000011900,        4391345.00,             6300,              009,              009
FUTSTK    ,AXISBANK  ,25/01/2017,00000454.50,00000461.50,00000452.80,00000455.40,000000029625600,     6912300180.00,         15120000,            12600,            10603
FUTSTK    ,AXISBANK  ,23/02/2017,00000455.40,00000462.75,00000455.00,00000457.25,000000000577200,      115029780.00,           250800,              209,              203
FUTSTK    ,AXISBANK  ,30/03/2017,00000458.75,00000464.15,00000458.75,00000462.00,000000000043200,        8319000.00,            18000,              015,              015
FUTSTK    ,BAJAJ-AUTO,25/01/2017,00002718.15,00002745.00,00002711.00,00002737.40,000000001355500,     1021050812.50,           374250,             1497,             1355
FUTSTK    ,BAJAJ-AUTO,23/02/2017,00002729.05,00002752.10,00002727.35,00002749.45,000000000006000,       13677987.50,             5000,              020,              017
FUTSTK    ,BAJFINANCE,25/01/2017,00000898.85,00000911.90,00000888.05,00000892.75,000000007448000,     1909555650.00,          2123500,             4247,             3766
FUTSTK    ,BAJFINANCE,23/02/2017,00000905.90,00000912.00,00000889.05,00000892.85,000000000212000,       46290425.00,            51500,              103,              097
FUTSTK    ,BANKBARODA,25/01/2017,00000157.65,00000160.60,00000157.65,00000158.90,000000034216000,     2921225650.00,         18364500,             5247,             4782
FUTSTK    ,BANKBARODA,23/02/2017,00000159.45,00000160.65,00000157.95,00000158.95,000000001459500,      190756475.00,          1200500,              343,              244
FUTSTK    ,BANKBARODA,30/03/2017,00000158.65,00000159.15,00000158.65,00000158.70,000000000045500,        2779525.00,            17500,              005,              005
FUTSTK    ,BANKINDIA ,25/01/2017,00000114.60,00000115.20,00000113.05,00000114.10,000000022854000,      939816600.00,          8232000,             1372,             1321
FUTSTK    ,BANKINDIA ,23/02/2017,00000114.45,00000114.85,00000112.75,00000113.65,000000002814000,       44987400.00,           396000,              066,              066
FUTSTK    ,BANKINDIA ,30/03/2017,00000113.00,00000113.70,00000112.65,00000113.20,000000000108000,        6790500.00,            60000,              010,              009
FUTSTK    ,BATAINDIA ,25/01/2017,00000480.00,00000496.00,00000479.40,00000485.50,000000003235100,     1839063160.00,          3764200,             3422,             3241
FUTSTK    ,BATAINDIA ,23/02/2017,00000481.45,00000492.00,00000480.00,00000481.45,000000000111100,       49523045.00,           102300,              093,              091
FUTSTK    ,BEL       ,25/01/2017,00001533.70,00001569.70,00001531.25,00001550.90,000000001951650,     2186072392.50,          1406700,             3126,             2942
FUTSTK    ,BEL       ,23/02/2017,00001536.00,00001566.00,00001535.00,00001547.15,000000000066150,      126433755.00,            81450,              181,              178
FUTSTK    ,BEML      ,25/01/2017,00001223.90,00001242.30,00001212.40,00001225.85,000000001351800,     3243490500.00,          2647200,             4412,             4108
FUTSTK    ,BEML      ,23/02/2017,00001210.05,00001233.00,00001210.00,00001222.45,000000000041400,       47625150.00,            39000,              065,              065
FUTSTK    ,BEML      ,30/03/2017,00001219.70,00001219.70,00001219.70,00001219.70,000000000003000,        3659100.00,             3000,              005,              004
FUTSTK    ,BHARATFIN ,25/01/2017,00000659.00,00000675.00,00000653.60,00000664.20,000000009664000,     6185769000.00,          9306000,             9306,             8501
FUTSTK    ,BHARATFIN ,23/02/2017,00000667.00,00000676.75,00000658.95,00000666.85,000000000132000,       49965550.00,            75000,              075,              073
FUTSTK    ,BHARATFORG,25/01/2017,00000959.50,00000967.90,00000949.70,00000954.80,000000005096400,     2530676640.00,          2642400,             4404,             4104
FUTSTK    ,BHARATFORG,23/02/2017,00000964.90,00000965.45,00000951.00,00000955.55,000000000062400,       27047040.00,            28200,              047,              047
FUTSTK    ,BHARTIARTL,25/01/2017,00000323.30,00000324.50,00000319.50,00000321.15,000000026785200,     1409331365.00,          4380900,             2577,             2398
FUTSTK    ,BHARTIARTL,23/02/2017,00000322.20,00000323.60,00000319.25,00000319.90,000000000698700,       52319370.00,           163200,              096,              090
FUTSTK    ,BHEL      ,25/01/2017,00000129.60,00000129.60,00000126.45,00000128.45,000000031890000,     1820636000.00,         14235000,             2847,             2710
FUTSTK    ,BHEL      ,23/02/2017,00000128.40,00000129.00,00000126.70,00000128.50,000000001940000,       87053500.00,           680000,              136,              125
FUTSTK    ,BHEL      ,30/03/2017,00000128.00,00000128.85,00000128.00,00000128.85,000000000110000,       11543250.00,            90000,              018,              017
FUTSTK    ,BIOCON    ,25/01/2017,00001026.10,00001050.85,00001003.50,00001008.65,000000002972400,     7938646320.00,          7720800,            12868,            11882
FUTSTK    ,BIOCON    ,23/02/2017,00001032.40,00001053.65,00001007.60,00001012.20,000000000402600,      147416370.00,           143400,              239,              203
FUTSTK    ,BIOCON    ,30/03/2017,00001052.30,00001052.30,00001027.40,00001027.40,000000000003000,        1871220.00,             1800,              003,              003
FUTSTK    ,BOSCHLTD  ,25/01/2017,00021299.00,00021642.00,00021150.00,00021445.70,000000000077850,      641244970.00,            29900,             1196,             1151
FUTSTK    ,BOSCHLTD  ,23/02/2017,00021439.45,00021519.35,00021439.45,00021497.50,000000000000475,        2683907.50,              125,              005,              005
FUTSTK    ,BPCL      ,25/01/2017,00000660.55,00000665.70,00000655.50,00000657.95,000000015032400,     2150890620.00,          3260400,             2717,             2555
FUTSTK    ,BPCL      ,23/02/2017,00000656.80,00000657.00,00000648.15,00000651.70,000000000284400,       43089960.00,            66000,              055,              047
FUTSTK    ,BPCL      ,30/03/2017,00000654.55,00000654.55,00000654.55,00000654.55,000000000018000,         785460.00,             1200,              001,              001
FUTSTK    ,BRITANNIA ,25/01/2017,00002982.70,00002998.70,00002923.00,00002949.65,000000001141000,      600802000.00,           202800,             1014,              975
FUTSTK    ,BRITANNIA ,23/02/2017,00003001.70,00003001.70,00002950.00,00002950.00,000000000002400,        2975190.00,             1000,              005,              005
FUTSTK    ,CADILAHC  ,25/01/2017,00000352.00,00000352.55,00000346.05,00000351.35,000000003112000,      362162240.00,          1033600,              646,              629
FUTSTK    ,CADILAHC  ,23/02/2017,00000354.90,00000354.90,00000350.25,00000353.00,000000000182400,       18021280.00,            51200,              032,              027
FUTSTK    ,CADILAHC  ,30/03/2017,00000355.00,00000355.00,00000355.00,00000355.00,000000000001600,         568000.00,             1600,              001,              001
FUTSTK    ,CAIRN     ,25/01/2017,00000264.75,00000267.80,00000261.40,00000267.20,000000022988000,     1796522000.00,          6769000,             1934,             1851
FUTSTK    ,CAIRN     ,23/02/2017,00000263.15,00000267.75,00000263.15,00000267.60,000000000154000,       11194225.00,            42000,              012,              012
FUTSTK    ,CANBK     ,25/01/2017,00000275.10,00000276.55,00000271.10,00000273.00,000000016014000,     4015854000.00,         14679000,             4893,             4679
FUTSTK    ,CANBK     ,23/02/2017,00000272.60,00000277.45,00000269.05,00000270.85,000000001434000,      169285200.00,           624000,              208,              205
FUTSTK    ,CANBK     ,30/03/2017,00000272.75,00000272.75,00000269.00,00000269.00,000000000084000,        4057650.00,            15000,              005,              005
FUTSTK    ,CASTROLIND,25/01/2017,00000393.10,00000398.75,00000391.35,00000397.45,000000010624600,      731819760.00,          1849400,             1321,             1092
FUTSTK    ,CASTROLIND,23/02/2017,00000397.05,00000399.60,00000393.00,00000399.60,000000000025200,        5543720.00,            14000,              010,              010
FUTSTK    ,CEATLTD   ,25/01/2017,00001229.10,00001233.85,00001196.30,00001202.95,000000001765400,     2947203070.00,          2436700,             3481,             3281
FUTSTK    ,CEATLTD   ,23/02/2017,00001201.00,00001207.90,00001195.00,00001200.75,000000000026600,       20185340.00,            16800,              024,              024
FUTSTK    ,CENTURYTEX,25/01/2017,00000843.00,00000843.00,00000818.05,00000820.40,000000008087200,     1991625295.00,          2411200,             2192,             2051
FUTSTK    ,CENTURYTEX,23/02/2017,00000832.00,00000833.75,00000821.00,00000823.85,000000000121000,       16346165.00,            19800,              018,              018
FUTSTK    ,CESC      ,25/01/2017,00000671.55,00000676.00,00000663.60,00000666.80,000000002268200,      926795925.00,          1383800,             1258,             1165
FUTSTK    ,CESC      ,23/02/2017,00000668.00,00000668.90,00000668.00,00000668.90,000000000006600,        2206215.00,             3300,              003,              003
FUTSTK    ,CIPLA     ,25/01/2017,00000575.55,00000588.00,00000571.00,00000586.50,000000005844000,     1892144500.00,          3259000,             3259,             2842
FUTSTK    ,CIPLA     ,23/02/2017,00000574.95,00000589.50,00000571.05,00000588.30,000000000054000,       52376750.00,            90000,              090,              074
FUTSTK    ,COALINDIA ,25/01/2017,00000313.25,00000313.30,00000305.55,00000308.85,000000009095000,     1826915965.00,          5931300,             3489,             3281
FUTSTK    ,COALINDIA ,23/02/2017,00000305.00,00000305.00,00000298.70,00000301.50,000000001200200,       86903830.00,           289000,              170,              168
FUTSTK    ,COALINDIA ,30/03/2017,00000296.50,00000297.00,00000294.25,00000296.65,000000000958800,        9556295.00,            32300,              019,              019
FUTSTK    ,COLPAL    ,25/01/2017,00000898.60,00000898.60,00000887.50,00000892.20,000000000693000,      214143860.00,           240100,              343,              333
FUTSTK    ,COLPAL    ,23/02/2017,00000893.00,00000894.00,00000889.60,00000893.00,000000000010500,        5000170.00,             5600,              008,              008
FUTSTK    ,CONCOR    ,25/01/2017,00001191.95,00001216.70,00001178.35,00001209.50,000000001033000,      662670125.00,           551000,             1102,             1069
FUTSTK    ,CONCOR    ,23/02/2017,00001180.00,00001211.95,00001180.00,00001204.30,000000000026000,       17976325.00,            15000,              030,              030
FUTSTK    ,CROMPGREAV,25/01/2017,00000062.30,00000065.35,00000062.30,00000064.45,000000018672000,     1997595000.00,         31092000,             2591,             2383
FUTSTK    ,CROMPGREAV,23/02/2017,00000062.65,00000065.00,00000062.50,00000064.35,000000000780000,       45321600.00,           708000,              059,              059
FUTSTK    ,CUMMINSIND,25/01/2017,00000837.15,00000848.80,00000834.10,00000846.15,000000000606000,      174530550.00,           207000,              345,              339
FUTSTK    ,CUMMINSIND,23/02/2017,00000839.50,00000844.45,00000839.50,00000844.45,000000000003000,        1010370.00,             1200,              002,              002
FUTSTK    ,DABUR     ,25/01/2017,00000279.70,00000283.80,00000278.10,00000280.05,000000012145000,      449003375.00,          1597500,              639,              621
FUTSTK    ,DABUR     ,23/02/2017,00000280.10,00000280.10,00000280.10,00000280.10,000000000012500,        1400500.00,             5000,              002,              002
FUTSTK    ,DCBBANK   ,25/01/2017,00000117.80,00000120.70,00000117.00,00000119.85,000000003532500,      300191625.00,          2524500,              561,              539
FUTSTK    ,DCBBANK   ,23/02/2017,00000118.05,00000118.05,00000118.05,00000118.05,000000000067500,        1065825.00,             9000,              002,              002
FUTSTK    ,DHFL      ,25/01/2017,00000270.90,00000273.65,00000265.35,00000267.35,000000015690000,     3558352350.00,         13218000,             4406,             4164
FUTSTK    ,DHFL      ,23/02/2017,00000271.70,00000274.50,00000266.10,00000267.30,000000000213000,       58942500.00,           219000,              073,              072
FUTSTK    ,DHFL      ,30/03/2017,00000269.55,00000269.55,00000269.55,00000269.55,000000000009000,         808650.00,             3000,              001,              001
FUTSTK    ,DISHTV    ,25/01/2017,00000087.55,00000088.10,00000086.60,00000087.60,000000035560000,      436419550.00,          4998000,              714,              669
FUTSTK    ,DISHTV    ,23/02/2017,00000087.80,00000088.00,00000087.50,00000088.00,000000000539000,        1843100.00,            21000,              003,              003
FUTSTK    ,DIVISLAB  ,25/01/2017,00000736.85,00000744.50,00000732.05,00000739.00,000000006271800,     1591076550.00,          2155200,             3592,             3315
FUTSTK    ,DIVISLAB  ,23/02/2017,00000738.45,00000744.95,00000735.70,00000742.15,000000000132600,       62307810.00,            84000,              140,              127
FUTSTK    ,DLF       ,25/01/2017,00000125.80,00000127.30,00000123.65,00000125.70,000000035690000,     2752537000.00,         21935000,             4387,             4123
FUTSTK    ,DLF       ,23/02/2017,00000125.65,00000127.35,00000123.85,00000125.85,000000000820000,       60810250.00,           485000,              097,              094
FUTSTK    ,DLF       ,30/03/2017,00000125.10,00000125.10,00000125.10,00000125.10,000000000015000,         625500.00,             5000,              001,              001
FUTSTK    ,DRREDDY   ,25/01/2017,00002984.35,00003025.25,00002949.95,00003016.45,000000001608600,     2988223620.00,           996200,             4981,             4348
FUTSTK    ,DRREDDY   ,23/02/2017,00002980.00,00003037.00,00002970.00,00003028.65,000000000021400,       88499930.00,            29400,              147,              136
FUTSTK    ,EICHERMOT ,25/01/2017,00023413.65,00023415.05,00022874.00,00022910.00,000000000224575,     1574793637.50,            68325,             2733,             2412
FUTSTK    ,EICHERMOT ,23/02/2017,00023373.05,00023373.05,00023000.05,00023000.05,000000000003500,       16779443.75,              725,              029,              028
FUTSTK    ,ENGINERSIN,25/01/2017,00000156.50,00000157.60,00000155.10,00000155.40,000000016520000,     1352113700.00,          8645000,             1235,             1190
FUTSTK    ,ENGINERSIN,23/02/2017,00000156.20,00000156.55,00000154.50,00000154.95,000000000693000,       60969300.00,           392000,              056,              056
FUTSTK    ,EXIDEIND  ,25/01/2017,00000187.20,00000188.15,00000184.50,00000184.70,000000011740000,      572546200.00,          3080000,              770,              742
FUTSTK    ,EXIDEIND  ,23/02/2017,00000187.15,00000187.15,00000185.00,00000185.00,000000000096000,        8945400.00,            48000,              012,              011
FUTSTK    ,FEDERALBNK,25/01/2017,00000073.15,00000073.90,00000071.90,00000072.50,000000054439000,     1503261100.00,         20669000,             1879,             1786
FUTSTK    ,FEDERALBNK,23/02/2017,00000074.00,00000074.00,00000072.20,00000072.85,000000001375000,       30464500.00,           418000,              038,              038
FUTSTK    ,GAIL      ,25/01/2017,00000447.05,00000449.40,00000441.20,00000442.10,000000005890500,     1017204000.00,          2287500,             1525,             1478
FUTSTK    ,GAIL      ,23/02/2017,00000448.15,00000448.20,00000438.65,00000439.30,000000000123000,       20555700.00,            46500,              031,              031
FUTSTK    ,GLENMARK  ,25/01/2017,00000900.00,00000904.60,00000890.40,00000892.35,000000002559200,      718993660.00,           802200,             1146,             1093
FUTSTK    ,GLENMARK  ,23/02/2017,00000903.25,00000904.00,00000899.50,00000899.50,000000000003500,        4421270.00,             4900,              007,              007
FUTSTK    ,GMRINFRA  ,25/01/2017,00000012.80,00000012.80,00000012.60,00000012.75,000000161325000,      159482250.00,         12555000,              279,              255
FUTSTK    ,GMRINFRA  ,23/02/2017,00000012.80,00000012.85,00000012.70,00000012.80,000000011160000,       14359500.00,          1125000,              025,              023
FUTSTK    ,GODREJCP  ,25/01/2017,00001574.00,00001594.70,00001570.00,00001582.40,000000000687200,      208121440.00,           131600,              329,              319
FUTSTK    ,GODREJIND ,25/01/2017,00000444.65,00000446.00,00000438.35,00000439.85,000000001344000,      429514425.00,           970500,              647,              620
FUTSTK    ,GODREJIND ,23/02/2017,00000000.00,00000000.00,00000000.00,00000443.50,000000000019500,         661650.00,             1500,              001,              001
FUTSTK    ,GRANULES  ,25/01/2017,00000102.90,00000104.65,00000102.50,00000104.00,000000010790000,      240075750.00,          2315000,              463,              441
FUTSTK    ,GRANULES  ,23/02/2017,00000104.00,00000105.00,00000103.25,00000104.45,000000000370000,        7277500.00,            70000,              014,              014
FUTSTK    ,GRASIM    ,25/01/2017,00000857.00,00000865.00,00000851.40,00000857.05,000000010029750,     1538224875.00,          1791750,             2389,             2204
FUTSTK    ,GRASIM    ,23/02/2017,00000861.00,00000867.00,00000857.20,00000860.05,000000000102000,       16163550.00,            18750,              025,              023
FUTSTK    ,HAVELLS   ,25/01/2017,00000370.55,00000370.55,00000363.45,00000365.05,000000004562000,      653921300.00,          1786000,              893,              866
FUTSTK    ,HAVELLS   ,23/02/2017,00000365.00,00000365.00,00000365.00,00000365.00,000000000028000,        2921700.00,             8000,              004,              004
FUTSTK    ,HAVELLS   ,30/03/2017,00000365.00,00000365.00,00000365.00,00000365.00,000000000004000,         730000.00,             2000,              001,              001
FUTSTK    ,HCLTECH   ,25/01/2017,00000834.70,00000848.40,00000831.15,00000846.25,000000006347600,     2072612640.00,          2459100,             3513,             3351
FUTSTK    ,HCLTECH   ,23/02/2017,00000841.00,00000844.60,00000837.00,00000844.25,000000000159600,       18838680.00,            22400,              032,              032
FUTSTK    ,HDFC      ,25/01/2017,00001235.50,00001244.20,00001221.25,00001225.15,000000011503000,     3467953675.00,          2817000,             5634,             5158
FUTSTK    ,HDFC      ,23/02/2017,00001240.00,00001249.00,00001227.35,00001229.60,000000000135500,       62942900.00,            51000,              102,              101
FUTSTK    ,HDFCBANK  ,25/01/2017,00001238.75,00001246.20,00001229.05,00001238.80,000000032525000,     6443027750.00,          5207500,            10415,             9176
FUTSTK    ,HDFCBANK  ,23/02/2017,00001250.00,00001250.95,00001235.00,00001244.15,000000000145500,      110329725.00,            89000,              178,              153
FUTSTK    ,HDFCBANK  ,30/03/2017,00001249.35,00001249.35,00001240.00,00001240.00,000000000002500,        1865675.00,             1500,              003,              003
FUTSTK    ,HDIL      ,25/01/2017,00000064.00,00000064.10,00000062.85,00000063.25,000000028592000,      804568400.00,         12680000,             1585,             1509
FUTSTK    ,HDIL      ,23/02/2017,00000064.00,00000064.25,00000063.15,00000063.55,000000001272000,       22912000.00,           360000,              045,              045
FUTSTK    ,HDIL      ,30/03/2017,00000063.50,00000063.50,00000063.50,00000063.50,000000000048000,         508000.00,             8000,              001,              001
FUTSTK    ,HEROMOTOCO,25/01/2017,00003098.85,00003114.95,00003078.05,00003086.45,000000001538800,     1468182080.00,           474200,             2371,             2245
FUTSTK    ,HEROMOTOCO,23/02/2017,00003126.50,00003126.50,00003094.00,00003098.45,000000000016000,       22984490.00,             7400,              037,              036
FUTSTK    ,HEXAWARE  ,25/01/2017,00000200.25,00000205.65,00000199.30,00000204.20,000000004983000,      763582350.00,          3756000,             1252,             1193
FUTSTK    ,HEXAWARE  ,23/02/2017,00000198.35,00000204.50,00000198.35,00000203.60,000000000195000,       13401000.00,            66000,              022,              022
FUTSTK    ,HINDALCO  ,25/01/2017,00000175.35,00000178.65,00000172.25,00000177.40,000000037383500,     6641431825.00,         37782500,            10795,             9626
FUTSTK    ,HINDALCO  ,23/02/2017,00000175.65,00000179.05,00000173.10,00000177.65,000000001106000,      203482650.00,          1151500,              329,              279
FUTSTK    ,HINDALCO  ,30/03/2017,00000174.85,00000178.80,00000174.85,00000178.80,000000000024500,        7443275.00,            42000,              012,              011
FUTSTK    ,HINDPETRO ,25/01/2017,00000486.90,00000492.45,00000482.00,00000488.20,000000023862300,     3985565115.00,          8190000,             3900,             3657
FUTSTK    ,HINDPETRO ,23/02/2017,00000480.15,00000482.35,00000474.25,00000480.75,000000000459900,       77531475.00,           161700,              077,              069
FUTSTK    ,HINDUNILVR,25/01/2017,00000841.50,00000842.35,00000827.65,00000829.05,000000005355600,     1051262910.00,          1261200,             2102,             1868
FUTSTK    ,HINDUNILVR,23/02/2017,00000842.00,00000842.00,00000831.40,00000833.60,000000000045000,       20024040.00,            24000,              040,              039
FUTSTK    ,HINDZINC  ,25/01/2017,00000277.80,00000278.25,00000272.15,00000276.50,000000007980800,     1341871520.00,          4880000,             1525,             1435
FUTSTK    ,HINDZINC  ,23/02/2017,00000275.00,00000276.85,00000273.20,00000276.20,000000000150400,       23734240.00,            86400,              027,              026
FUTSTK    ,M&M       ,25/01/2017,00001234.35,00001235.75,00001214.10,00001216.25,000000006141000,     1302481800.00,          1066000,             2132,             1862
FUTSTK    ,M&M       ,23/02/2017,00001240.00,00001240.00,00001220.00,00001221.10,000000000055000,       30021700.00,            24500,              049,              048
FUTSTK    ,M&MFIN    ,25/01/2017,00000284.20,00000287.50,00000278.85,00000282.65,000000012042500,     1063643625.00,          3752500,             1501,             1368
FUTSTK    ,M&MFIN    ,23/02/2017,00000283.90,00000283.90,00000279.50,00000279.50,000000000172500,        5635375.00,            20000,              008,              008
FUTSTK    ,MARICO    ,25/01/2017,00000263.75,00000264.10,00000260.10,00000260.80,000000007701200,      154316890.00,           590200,              227,              222
FUTSTK    ,MARUTI    ,25/01/2017,00005765.05,00005795.00,00005745.40,00005784.85,000000002296050,     5737263465.00,           994200,             6628,             5807
FUTSTK    ,MARUTI    ,23/02/2017,00005786.55,00005814.70,00005764.30,00005803.15,000000000043500,       87736687.50,            15150,              101,              100
FUTSTK    ,MARUTI    ,30/03/2017,00005803.85,00005842.55,00005777.55,00005784.75,000000000005250,       16541287.50,             2850,              019,              019
FUTSTK    ,MCDOWELL-N,25/01/2017,00001923.30,00001938.75,00001900.20,00001909.85,000000002436500,      458812550.00,           239250,              957,              855
FUTSTK    ,MCDOWELL-N,23/02/2017,00001936.95,00001936.95,00001910.05,00001913.15,000000000018500,        9117112.50,             4750,              019,              010
FUTSTK    ,MCLEODRUSS,25/01/2017,00000149.45,00000151.00,00000147.20,00000149.20,000000004749000,      179223900.00,          1203000,              401,              363
FUTSTK    ,MCLEODRUSS,23/02/2017,00000149.60,00000150.05,00000148.30,00000149.80,000000000090000,        3582150.00,            24000,              008,              008
FUTSTK    ,MINDTREE  ,25/01/2017,00000489.65,00000496.40,00000486.30,00000490.90,000000002642400,      545180400.00,          1108800,              924,              857
FUTSTK    ,MINDTREE  ,23/02/2017,00000495.85,00000496.00,00000495.85,00000496.00,000000000054000,        1190220.00,             2400,              002,              002
FUTSTK    ,MOTHERSUMI,25/01/2017,00000331.60,00000334.35,00000327.80,00000330.75,000000011437500,     1059414375.00,          3205000,             1282,             1240
FUTSTK    ,MOTHERSUMI,23/02/2017,00000334.90,00000335.00,00000329.45,00000332.00,000000000085000,        7467500.00,            22500,              009,              009
FUTSTK    ,MRF       ,25/01/2017,00055500.00,00055979.00,00054458.30,00055004.80,000000000035280,     2138279761.50,            38730,             2582,             2396
FUTSTK    ,MRF       ,23/02/2017,00055500.00,00055850.00,00054548.50,00055010.30,000000000000705,       17324808.00,              315,              021,              021
FUTSTK    ,NCC       ,25/01/2017,00000083.30,00000084.35,00000082.75,00000083.25,000000020280000,      661659200.00,          7928000,              991,              956
FUTSTK    ,NCC       ,23/02/2017,00000083.65,00000084.60,00000083.20,00000083.80,000000000456000,       17420000.00,           208000,              026,              026
FUTSTK    ,NHPC      ,25/01/2017,00000026.95,00000028.95,00000026.85,00000028.35,000000041256000,     3188806650.00,        113562000,             4206,             4002
FUTSTK    ,NHPC      ,23/02/2017,00000027.05,00000028.95,00000027.05,00000028.45,000000002187000,      112622400.00,          3996000,              148,              141
FUTSTK    ,NIITTECH  ,25/01/2017,00000433.20,00000438.00,00000429.70,00000431.55,000000000600000,       94347150.00,           217500,              145,              140
FUTSTK    ,NMDC      ,25/01/2017,00000141.40,00000142.20,00000138.25,00000139.60,000000019392000,     1689357300.00,         12054000,             2009,             1923
FUTSTK    ,NMDC      ,23/02/2017,00000137.10,00000139.65,00000136.75,00000137.40,000000000936000,       28897500.00,           210000,              035,              035
FUTSTK    ,NTPC      ,25/01/2017,00000164.80,00000174.65,00000164.60,00000174.25,000000017888000,     4346262200.00,         25388000,             6347,             5900
FUTSTK    ,NTPC      ,23/02/2017,00000164.20,00000173.40,00000164.20,00000173.15,000000000688000,      109582000.00,           644000,              161,              159
FUTSTK    ,NTPC      ,30/03/2017,00000166.00,00000175.05,00000166.00,00000175.05,000000000008000,        1364200.00,             8000,              002,              002
FUTSTK    ,OFSS      ,25/01/2017,00003160.10,00003228.00,00003160.10,00003214.75,000000000216450,      123474825.00,            38550,              257,              243
FUTSTK    ,OIL       ,25/01/2017,00000342.50,00000349.00,00000340.05,00000345.55,000000002512994,      595421864.40,          1726692,              762,              727
FUTSTK    ,OIL       ,23/02/2017,00000341.00,00000343.00,00000339.65,00000341.75,000000000197142,       49531814.20,           145024,              064,              064
FUTSTK    ,ONGC      ,25/01/2017,00000199.00,00000201.15,00000198.10,00000199.45,000000031248750,     2230440937.50,         11167500,             2978,             2865
FUTSTK    ,ONGC      ,23/02/2017,00000198.75,00000200.35,00000197.90,00000198.25,000000001961250,      116276812.50,           585000,              156,              153
FUTSTK    ,ONGC      ,30/03/2017,00000199.00,00000199.00,00000198.20,00000198.20,000000000161250,        2979000.00,            15000,              004,              004
FUTSTK    ,ORIENTBANK,25/01/2017,00000116.40,00000116.90,00000113.90,00000114.70,000000013908000,     1164990300.00,         10122000,             1687,             1612
FUTSTK    ,ORIENTBANK,23/02/2017,00000116.50,00000116.50,00000114.20,00000114.70,000000001296000,       46935900.00,           408000,              068,              067
FUTSTK    ,ORIENTBANK,30/03/2017,00000114.50,00000114.50,00000114.50,00000114.50,000000000222000,         687000.00,             6000,              001,              001
FUTSTK    ,PAGEIND   ,25/01/2017,00014302.15,00014577.10,00013900.00,00014027.50,000000000036750,      351196430.00,            24700,              494,              471
FUTSTK    ,PAGEIND   ,23/02/2017,00014475.00,00014475.00,00014022.40,00014022.40,000000000000900,        5706067.50,              400,              008,              008
FUTSTK    ,PCJEWELLER,25/01/2017,00000404.45,00000406.75,00000396.10,00000399.30,000000001059000,      263722200.00,           658500,              439,              428
