INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,JISLJALEQS,25/01/2017,00000088.85,00000089.70,00000087.75,00000089.10,000000037251000,      917191800.00,         10332000,             1148,             1098
FUTSTK    ,JISLJALEQS,23/02/2017,00000088.35,00000089.55,00000088.35,00000089.30,000000000171000,        6415200.00,            72000,              008,              008
FUTSTK    ,JPASSOCIAT,25/01/2017,00000008.20,00000008.45,00000008.10,00000008.35,000000119408000,      354715200.00,         42908000,              631,              560
FUTSTK    ,JPASSOCIAT,23/02/2017,00000007.80,00000008.00,00000007.65,00000007.85,000000025500000,       88318400.00,         11288000,              166,              155
FUTSTK    ,JSWENERGY ,25/01/2017,00000061.30,00000062.75,00000060.55,00000062.50,000000033952000,      271605200.00,          4392000,              549,              497
FUTSTK    ,JSWENERGY ,23/02/2017,00000062.70,00000062.70,00000062.70,00000062.70,000000000088000,         501600.00,             8000,              001,              001
FUTSTK    ,JSWSTEEL  ,25/01/2017,00001629.55,00001649.00,00001615.95,00001641.25,000000005211000,     1682871630.00,          1029900,             3433,             3013
FUTSTK    ,JSWSTEEL  ,23/02/2017,00001628.10,00001650.25,00001628.10,00001649.00,000000000026400,       12314130.00,             7500,              025,              025
FUTSTK    ,JUBLFOOD  ,25/01/2017,00000846.20,00000858.00,00000831.10,00000851.70,000000002158500,      537938925.00,           635500,             1271,             1179
FUTSTK    ,JUBLFOOD  ,23/02/2017,00000848.00,00000848.00,00000848.00,00000848.00,000000000023000,        2109750.00,             2500,              005,              005
FUTSTK    ,JUSTDIAL  ,25/01/2017,00000339.10,00000346.65,00000337.50,00000345.20,000000003963600,      631155300.00,          1842000,             1535,             1483
FUTSTK    ,JUSTDIAL  ,23/02/2017,00000336.20,00000340.50,00000334.50,00000339.00,000000000186000,       21044700.00,            62400,              052,              052
FUTSTK    ,KOTAKBANK ,25/01/2017,00000720.00,00000723.10,00000710.35,00000716.60,000000008424800,     1859288240.00,          2600000,             3250,             3153
FUTSTK    ,KOTAKBANK ,23/02/2017,00000722.55,00000724.45,00000712.65,00000718.50,000000000214400,        5186120.00,             7200,              009,              009
FUTSTK    ,KPIT      ,25/01/2017,00000133.45,00000136.70,00000133.15,00000136.15,000000003676000,       96327800.00,           712000,              178,              177
FUTSTK    ,KSCL      ,25/01/2017,00000417.90,00000417.90,00000410.45,00000412.15,000000002347500,      214071225.00,           517500,              345,              311
FUTSTK    ,KTKBANK   ,25/01/2017,00000112.90,00000114.95,00000111.05,00000113.90,000000014108375,      580553362.50,          5140375,              697,              669
FUTSTK    ,KTKBANK   ,23/02/2017,00000114.00,00000114.90,00000114.00,00000114.20,000000000177000,        7550893.75,            66375,              009,              009
FUTSTK    ,KTKBANK   ,30/03/2017,00000113.10,00000115.25,00000113.10,00000115.25,000000000007375,        1684081.25,            14750,              002,              002
FUTSTK    ,L&TFH     ,25/01/2017,00000088.30,00000089.25,00000087.15,00000088.45,000000026208000,     1339617150.00,         15174000,             1686,             1564
FUTSTK    ,L&TFH     ,23/02/2017,00000089.35,00000089.35,00000088.60,00000088.70,000000000252000,       12793050.00,           144000,              016,              015
FUTSTK    ,L&TFH     ,30/03/2017,00000089.15,00000089.15,00000089.15,00000089.15,000000000009000,         802350.00,             9000,              001,              001
FUTSTK    ,LICHSGFIN ,25/01/2017,00000561.90,00000563.00,00000527.40,00000532.55,000000008422700,     6646808135.00,         12413500,            11285,            10651
FUTSTK    ,LICHSGFIN ,23/02/2017,00000554.50,00000554.75,00000530.00,00000534.05,000000000078100,       86191930.00,           160600,              146,              144
FUTSTK    ,LICHSGFIN ,30/03/2017,00000544.70,00000544.70,00000536.00,00000536.50,000000000002200,        1778920.00,             3300,              003,              003
FUTSTK    ,LT        ,25/01/2017,00001354.75,00001371.95,00001351.55,00001363.20,000000007945000,     2928637950.00,          2149000,             4298,             3892
FUTSTK    ,LT        ,23/02/2017,00001356.80,00001375.00,00001356.80,00001369.00,000000000052000,       19828825.00,            14500,              029,              029
FUTSTK    ,LUPIN     ,25/01/2017,00001490.05,00001511.95,00001480.20,00001506.80,000000004418400,     1337005140.00,           890800,             2227,             2074
FUTSTK    ,LUPIN     ,23/02/2017,00001510.00,00001510.00,00001504.00,00001509.75,000000000030000,        3622380.00,             2400,              006,              006
FUTIDX    ,BANKNIFTY ,25/01/2017,00018210.05,00018261.20,00017886.70,00018034.30,000000002269880,    65531756912.00,          3634480,            90862,            64714
FUTIDX    ,BANKNIFTY ,23/02/2017,00018306.75,00018306.75,00017970.95,00018102.20,000000000052200,     1444296106.00,            79800,             1995,             1450
FUTIDX    ,BANKNIFTY ,30/03/2017,00018333.05,00018333.05,00018059.70,00018182.40,000000000002360,       78656452.00,             4320,              108,              093
FUTSTK    ,ABIRLANUVO,25/01/2017,00001297.15,00001298.95,00001278.80,00001295.60,000000003485600,     1232499480.00,           954800,             2387,             2033
FUTSTK    ,ABIRLANUVO,23/02/2017,00001300.85,00001300.85,00001281.25,00001302.40,000000000072800,       18699300.00,            14400,              036,              013
FUTSTK    ,ACC       ,25/01/2017,00001341.00,00001360.60,00001335.15,00001357.90,000000001245200,      921905900.00,           682400,             1706,             1583
FUTSTK    ,ACC       ,23/02/2017,00001351.05,00001356.20,00001351.05,00001356.20,000000000004000,        1623320.00,             1200,              003,              003
FUTSTK    ,ADANIENT  ,25/01/2017,00000077.30,00000077.80,00000076.60,00000077.30,000000015856000,      523419200.00,          6784000,              848,              796
FUTSTK    ,ADANIENT  ,23/02/2017,00000077.70,00000077.70,00000077.70,00000077.70,000000000080000,         621600.00,             8000,              001,              001
FUTSTK    ,ADANIPORTS,25/01/2017,00000270.25,00000277.70,00000267.50,00000274.85,000000015850000,     1581626750.00,          5807500,             2323,             2206
FUTSTK    ,ADANIPORTS,23/02/2017,00000273.00,00000278.00,00000273.00,00000275.90,000000000065000,        9605125.00,            35000,              014,              014
FUTSTK    ,ADANIPOWER,25/01/2017,00000030.10,00000030.90,00000029.30,00000030.75,000000111040000,      808917000.00,         26940000,             1347,             1264
FUTSTK    ,ADANIPOWER,23/02/2017,00000030.60,00000030.60,00000030.60,00000030.95,000000000420000,        3703000.00,           120000,              006,              006
FUTSTK    ,AJANTPHARM,25/01/2017,00001780.05,00001840.00,00001777.10,00001829.55,000000000409600,      440145500.00,           242000,              605,              583
FUTSTK    ,ALBK      ,25/01/2017,00000060.50,00000061.20,00000059.30,00000060.80,000000013490000,      508456000.00,          8440000,              844,              809
FUTSTK    ,ALBK      ,23/02/2017,00000059.70,00000060.80,00000059.25,00000060.70,000000000550000,       18510000.00,           310000,              031,              029
FUTSTK    ,AMARAJABAT,25/01/2017,00000877.10,00000900.10,00000867.50,00000897.65,000000000551400,      508920180.00,           574200,              957,              923
FUTSTK    ,AMBUJACEM ,25/01/2017,00000209.15,00000214.90,00000209.00,00000214.05,000000012255000,     1208808000.00,          5707500,             2283,             2138
FUTSTK    ,AMBUJACEM ,23/02/2017,00000210.00,00000214.10,00000210.00,00000213.80,000000000080000,        8983000.00,            42500,              017,              017
FUTSTK    ,AMBUJACEM ,30/03/2017,00000215.15,00000215.15,00000215.15,00000215.15,000000000002500,         537875.00,             2500,              001,              001
FUTSTK    ,ANDHRABANK,25/01/2017,00000047.75,00000048.05,00000047.00,00000047.90,000000019690000,      205237500.00,          4320000,              432,              427
FUTSTK    ,ANDHRABANK,23/02/2017,00000047.50,00000047.90,00000047.10,00000047.90,000000000580000,       16117500.00,           340000,              034,              034
FUTSTK    ,APOLLOHOSP,25/01/2017,00001170.95,00001191.10,00001170.95,00001189.50,000000000544000,      136563480.00,           115200,              288,              280
FUTSTK    ,APOLLOTYRE,25/01/2017,00000185.90,00000188.50,00000184.10,00000186.90,000000007728000,      913163100.00,          4899000,             1633,             1581
FUTSTK    ,APOLLOTYRE,23/02/2017,00000181.00,00000188.00,00000181.00,00000186.90,000000000096000,        5570250.00,            30000,              010,              010
FUTSTK    ,ARVIND    ,25/01/2017,00000357.00,00000357.70,00000351.50,00000353.80,000000005896000,     2337503800.00,          6602000,             3301,             3168
FUTSTK    ,ARVIND    ,23/02/2017,00000355.05,00000357.25,00000354.00,00000355.25,000000000034000,        7813700.00,            22000,              011,              009
FUTSTK    ,ASHOKLEY  ,25/01/2017,00000080.70,00000081.85,00000079.35,00000081.40,000000057855000,     2239532400.00,         27671000,             3953,             3697
FUTSTK    ,ASHOKLEY  ,23/02/2017,00000080.15,00000082.00,00000079.75,00000081.55,000000000791000,       24384500.00,           301000,              043,              043
FUTSTK    ,ASIANPAINT,25/01/2017,00000893.05,00000908.75,00000883.00,00000906.45,000000005821800,     1610389020.00,          1789800,             2983,             2838
FUTSTK    ,ASIANPAINT,23/02/2017,00000892.00,00000911.90,00000887.35,00000910.65,000000000031200,       15681510.00,            17400,              029,              029
FUTSTK    ,AUROPHARMA,25/01/2017,00000673.90,00000679.85,00000662.25,00000676.15,000000010672200,     2111555215.00,          3136700,             4481,             4161
FUTSTK    ,AUROPHARMA,23/02/2017,00000668.95,00000680.85,00000668.95,00000678.50,000000000062300,       11848200.00,            17500,              025,              025
FUTSTK    ,AUROPHARMA,30/03/2017,00000673.05,00000682.95,00000673.05,00000680.00,000000000000700,        1425200.00,             2100,              003,              003
FUTSTK    ,AXISBANK  ,25/01/2017,00000451.90,00000453.70,00000442.50,00000448.70,000000028461600,     3994067100.00,          8934000,             7445,             6903
FUTSTK    ,AXISBANK  ,23/02/2017,00000453.00,00000453.00,00000444.85,00000450.05,000000000258000,       52809420.00,           117600,              098,              083
FUTSTK    ,AXISBANK  ,30/03/2017,00000452.85,00000453.00,00000448.00,00000452.60,000000000002400,        2710140.00,             6000,              005,              005
FUTSTK    ,BAJAJ-AUTO,25/01/2017,00002640.95,00002663.00,00002555.00,00002601.75,000000001312500,     2356585362.50,           909500,             3638,             3326
FUTSTK    ,BAJAJ-AUTO,23/02/2017,00002667.95,00002667.95,00002611.40,00002615.00,000000000004000,        7898700.00,             3000,              012,              012
FUTSTK    ,BAJFINANCE,25/01/2017,00000851.15,00000874.60,00000841.30,00000871.15,000000007729500,     2836494225.00,          3302000,             6604,             5420
FUTSTK    ,BAJFINANCE,23/02/2017,00000850.00,00000873.00,00000844.80,00000870.75,000000000170500,       41951050.00,            49000,              098,              092
FUTSTK    ,BANKBARODA,25/01/2017,00000154.40,00000154.60,00000147.65,00000149.50,000000037492000,     3798956000.00,         25287500,             7225,             6598
