INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,APOLLOTYRE,25/01/2017,00000187.95,00000196.40,00000187.10,00000195.15,000000008712000,     2373849150.00,         12357000,             4119,             3905
FUTSTK    ,APOLLOTYRE,23/02/2017,00000190.70,00000195.50,00000189.55,00000194.15,000000000096000,        9813900.00,            51000,              017,              017
FUTSTK    ,APOLLOTYRE,30/03/2017,00000190.00,00000190.00,00000190.00,00000190.00,000000000003000,         570000.00,             3000,              001,              001
FUTSTK    ,ARVIND    ,25/01/2017,00000361.65,00000374.50,00000361.65,00000363.55,000000006464000,     5051963300.00,         13720000,             6860,             6420
FUTSTK    ,ARVIND    ,23/02/2017,00000364.40,00000375.00,00000364.00,00000364.55,000000000088000,       69519300.00,           188000,              094,              093
FUTSTK    ,ASHOKLEY  ,25/01/2017,00000084.05,00000085.55,00000084.05,00000085.15,000000058541000,      823849600.00,          9695000,             1385,             1316
FUTSTK    ,ASHOKLEY  ,23/02/2017,00000085.55,00000085.60,00000084.65,00000085.35,000000001484000,       19094600.00,           224000,              032,              032
FUTSTK    ,ASIANPAINT,25/01/2017,00000914.35,00000930.40,00000910.30,00000926.75,000000005840400,     2247766020.00,          2437800,             4063,             3792
FUTSTK    ,ASIANPAINT,23/02/2017,00000920.00,00000931.95,00000917.00,00000930.40,000000000059400,       18846870.00,            20400,              034,              033
FUTSTK    ,AUROPHARMA,25/01/2017,00000699.00,00000704.75,00000690.70,00000701.45,000000010354400,     2782568600.00,          3991400,             5702,             4901
FUTSTK    ,AUROPHARMA,23/02/2017,00000701.55,00000706.55,00000694.00,00000704.70,000000000109900,       51896005.00,            74200,              106,              100
FUTSTK    ,AXISBANK  ,25/01/2017,00000455.30,00000456.90,00000426.05,00000447.65,000000029475600,     9546432780.00,         21361200,            17801,            15265
FUTSTK    ,AXISBANK  ,23/02/2017,00000458.35,00000458.35,00000428.45,00000449.30,000000000450000,      151233540.00,           337200,              281,              262
FUTSTK    ,AXISBANK  ,30/03/2017,00000449.40,00000454.60,00000449.40,00000450.25,000000000030000,        5422560.00,            12000,              010,              010
FUTSTK    ,BAJAJ-AUTO,25/01/2017,00002728.15,00002746.50,00002712.35,00002741.30,000000001383000,      953584350.00,           349250,             1397,             1238
FUTSTK    ,BAJAJ-AUTO,23/02/2017,00002735.10,00002753.95,00002733.80,00002753.95,000000000003250,        9607087.50,             3500,              014,              013
FUTSTK    ,BAJFINANCE,25/01/2017,00000880.25,00000902.70,00000880.00,00000900.25,000000007482500,     2085934625.00,          2335500,             4671,             4221
FUTSTK    ,BAJFINANCE,23/02/2017,00000884.95,00000901.00,00000884.95,00000901.00,000000000182000,       21387425.00,            24000,              048,              046
FUTSTK    ,BANKBARODA,25/01/2017,00000153.95,00000154.30,00000151.35,00000152.95,000000035959000,     2030860125.00,         13310500,             3803,             3583
FUTSTK    ,BANKBARODA,23/02/2017,00000154.00,00000154.30,00000151.75,00000153.10,000000000738500,       38510850.00,           252000,              072,              070
FUTSTK    ,BANKBARODA,30/03/2017,00000154.70,00000154.70,00000154.70,00000154.70,000000000003500,         541450.00,             3500,              001,              001
FUTSTK    ,BANKINDIA ,25/01/2017,00000111.10,00000111.60,00000109.55,00000111.15,000000022758000,      671473200.00,          6072000,             1012,              970
FUTSTK    ,BANKINDIA ,23/02/2017,00000110.90,00000110.90,00000109.15,00000110.75,000000002526000,       32340000.00,           294000,              049,              047
FUTSTK    ,BANKINDIA ,30/03/2017,00000109.70,00000110.35,00000109.70,00000110.20,000000000054000,        1980600.00,            18000,              003,              003
FUTSTK    ,BATAINDIA ,25/01/2017,00000459.75,00000466.10,00000459.05,00000463.65,000000002984300,      265022890.00,           573100,              521,              507
FUTSTK    ,BATAINDIA ,23/02/2017,00000456.10,00000460.00,00000456.00,00000460.20,000000000079200,        5041025.00,            11000,              010,              010
FUTSTK    ,BEL       ,25/01/2017,00001474.00,00001530.00,00001465.55,00001518.95,000000001956150,     5290039845.00,          3516300,             7814,             7298
FUTSTK    ,BEL       ,23/02/2017,00001467.00,00001523.30,00001467.00,00001511.60,000000000018900,       37235565.00,            24750,              055,              055
FUTSTK    ,BEML      ,25/01/2017,00001154.80,00001177.40,00001135.80,00001173.20,000000001321800,     6024810780.00,          5197200,             8662,             8179
FUTSTK    ,BEML      ,23/02/2017,00001146.00,00001170.00,00001135.00,00001168.20,000000000033000,       58321500.00,            50400,              084,              084
FUTSTK    ,BHARATFIN ,25/01/2017,00000623.00,00000635.95,00000622.15,00000634.40,000000009547000,     3718554800.00,          5901000,             5901,             5597
FUTSTK    ,BHARATFIN ,23/02/2017,00000629.00,00000637.80,00000626.20,00000635.85,000000000069000,       38474500.00,            61000,              061,              061
FUTSTK    ,BHARATFORG,25/01/2017,00000916.00,00000936.90,00000910.30,00000933.65,000000004620600,     2667381750.00,          2879400,             4799,             4459
FUTSTK    ,BHARATFORG,23/02/2017,00000916.45,00000933.00,00000911.85,00000932.75,000000000063000,       24352380.00,            26400,              044,              043
FUTSTK    ,BHARTIARTL,25/01/2017,00000318.20,00000320.00,00000316.40,00000319.35,000000026497900,      664575815.00,          2085900,             1227,             1148
FUTSTK    ,BHARTIARTL,23/02/2017,00000318.00,00000319.35,00000315.65,00000318.55,000000000598400,       35107805.00,           110500,              065,              059
FUTSTK    ,BHEL      ,25/01/2017,00000128.80,00000129.65,00000128.10,00000128.75,000000031045000,     1338302750.00,         10390000,             2078,             1955
FUTSTK    ,BHEL      ,23/02/2017,00000128.50,00000129.70,00000128.20,00000128.75,000000001505000,       50269500.00,           390000,              078,              077
FUTSTK    ,BHEL      ,30/03/2017,00000128.75,00000129.20,00000128.75,00000129.15,000000000035000,        2580500.00,            20000,              004,              004
FUTSTK    ,BIOCON    ,25/01/2017,00001018.95,00001023.15,00000991.80,00001000.35,000000002695800,     3634559910.00,          3612000,             6020,             5673
FUTSTK    ,BIOCON    ,23/02/2017,00001027.80,00001027.80,00000995.00,00001003.45,000000000352800,      105884700.00,           105000,              175,              151
FUTSTK    ,BIOCON    ,30/03/2017,00001014.00,00001014.00,00001008.30,00001008.30,000000000002400,        1213380.00,             1200,              002,              002
FUTSTK    ,BOSCHLTD  ,25/01/2017,00021012.70,00021280.00,00020920.05,00021177.70,000000000075875,      362794668.75,            17175,              687,              617
FUTSTK    ,BOSCHLTD  ,23/02/2017,00021262.25,00021308.20,00021046.35,00021265.00,000000000000400,        6909710.00,              325,              013,              013
FUTSTK    ,BPCL      ,25/01/2017,00000656.90,00000671.85,00000654.05,00000656.65,000000014779200,     2923130760.00,          4411200,             3676,             3520
FUTSTK    ,BPCL      ,23/02/2017,00000657.60,00000665.00,00000647.75,00000651.15,000000000238800,      111554700.00,           169200,              141,              140
FUTSTK    ,BPCL      ,30/03/2017,00000663.95,00000663.95,00000648.05,00000648.05,000000000018000,        7117620.00,            10800,              009,              009
FUTSTK    ,BRITANNIA ,25/01/2017,00002907.85,00002917.35,00002886.10,00002892.20,000000001150200,      252796690.00,            87200,              436,              418
FUTSTK    ,BRITANNIA ,23/02/2017,00002916.55,00002916.55,00002903.50,00002910.05,000000000001600,        1164010.00,              400,              002,              002
FUTSTK    ,BRITANNIA ,30/03/2017,00002920.50,00002920.50,00002920.50,00002920.50,000000000004000,         584100.00,              200,              001,              001
FUTSTK    ,CADILAHC  ,25/01/2017,00000362.30,00000364.40,00000354.75,00000357.25,000000002894400,      484431440.00,          1353600,              846,              798
FUTSTK    ,CADILAHC  ,23/02/2017,00000363.25,00000363.25,00000355.95,00000358.30,000000000161600,       15532240.00,            43200,              027,              027
FUTSTK    ,CADILAHC  ,30/03/2017,00000357.45,00000357.45,00000357.45,00000357.45,000000000001600,         571920.00,             1600,              001,              001
FUTSTK    ,CAIRN     ,25/01/2017,00000258.15,00000261.05,00000255.50,00000259.50,000000022981000,     1497220900.00,          5789000,             1654,             1565
FUTSTK    ,CAIRN     ,23/02/2017,00000257.65,00000258.45,00000257.10,00000258.30,000000000143500,       18959500.00,            73500,              021,              016
FUTSTK    ,CANBK     ,25/01/2017,00000268.85,00000269.80,00000264.25,00000267.60,000000016917000,     3056794200.00,         11457000,             3819,             3615
FUTSTK    ,CANBK     ,23/02/2017,00000267.45,00000267.45,00000262.30,00000264.95,000000001236000,       65808900.00,           249000,              083,              083
FUTSTK    ,CANBK     ,30/03/2017,00000263.05,00000263.05,00000263.00,00000263.00,000000000045000,        4734600.00,            18000,              006,              006
FUTSTK    ,CASTROLIND,25/01/2017,00000390.95,00000391.80,00000388.00,00000389.90,000000010920000,      199279150.00,           511000,              365,              344
FUTSTK    ,CASTROLIND,23/02/2017,00000391.95,00000391.95,00000391.95,00000391.95,000000000021000,         548730.00,             1400,              001,              001
FUTSTK    ,CEATLTD   ,25/01/2017,00001181.70,00001229.70,00001177.20,00001219.85,000000001713600,     5011575310.00,          4165000,             5950,             5584
FUTSTK    ,CEATLTD   ,23/02/2017,00001183.60,00001223.00,00001183.60,00001218.95,000000000016100,       17716300.00,            14700,              021,              020
FUTSTK    ,CENTURYTEX,25/01/2017,00000846.70,00000848.00,00000831.50,00000836.90,000000008126800,     3496643975.00,          4166800,             3788,             3610
FUTSTK    ,CENTURYTEX,23/02/2017,00000852.00,00000852.00,00000835.05,00000840.05,000000000042900,       27737820.00,            33000,              030,              028
FUTSTK    ,CESC      ,25/01/2017,00000653.05,00000662.50,00000647.60,00000657.55,000000002118600,      843198620.00,          1282600,             1166,             1136
FUTSTK    ,CESC      ,23/02/2017,00000000.00,00000000.00,00000000.00,00000577.45,000000000004400,         727100.00,             1100,              001,              001
FUTSTK    ,CIPLA     ,25/01/2017,00000578.95,00000583.90,00000576.00,00000576.80,000000005653000,      514349550.00,           888000,              888,              822
FUTSTK    ,CIPLA     ,23/02/2017,00000584.00,00000584.00,00000578.50,00000578.60,000000000025000,        7530000.00,            13000,              013,              013
FUTSTK    ,COALINDIA ,25/01/2017,00000297.25,00000299.90,00000295.65,00000297.45,000000009297300,     1137125495.00,          3821600,             2248,             2142
FUTSTK    ,COALINDIA ,23/02/2017,00000291.90,00000293.40,00000289.05,00000291.60,000000001135600,       68353430.00,           234600,              138,              130
FUTSTK    ,COALINDIA ,30/03/2017,00000287.50,00000288.45,00000286.00,00000287.85,000000001020000,        6346100.00,            22100,              013,              013
FUTSTK    ,COLPAL    ,25/01/2017,00000891.80,00000896.80,00000884.00,00000895.20,000000000621600,      238246715.00,           267400,              382,              349
FUTSTK    ,CONCOR    ,25/01/2017,00001189.00,00001190.45,00001160.70,00001183.15,000000001020000,      422867375.00,           359500,              719,              695
FUTSTK    ,CONCOR    ,23/02/2017,00001187.20,00001188.00,00001163.00,00001178.25,000000000019000,       14036875.00,            12000,              024,              023
FUTSTK    ,CROMPGREAV,25/01/2017,00000061.20,00000062.40,00000060.90,00000061.95,000000018216000,      673473600.00,         10908000,              909,              846
FUTSTK    ,CROMPGREAV,23/02/2017,00000060.90,00000062.05,00000060.90,00000061.90,000000000696000,        9595200.00,           156000,              013,              013
FUTSTK    ,CUMMINSIND,25/01/2017,00000804.30,00000831.35,00000804.30,00000828.70,000000000601200,      183140280.00,           222600,              371,              367
FUTSTK    ,DABUR     ,25/01/2017,00000276.00,00000279.00,00000275.00,00000278.15,000000012160000,      278576875.00,          1005000,              402,              396
FUTSTK    ,DCBBANK   ,25/01/2017,00000114.10,00000114.35,00000113.30,00000113.80,000000002443500,       56364975.00,           495000,              110,              110
FUTSTK    ,DHFL      ,25/01/2017,00000256.35,00000257.85,00000252.70,00000255.80,000000015987000,     1649436750.00,          6450000,             2150,             2012
FUTSTK    ,DHFL      ,23/02/2017,00000258.15,00000258.15,00000253.95,00000255.80,000000000144000,       22306950.00,            87000,              029,              027
FUTSTK    ,DISHTV    ,25/01/2017,00000086.95,00000087.65,00000086.30,00000087.35,000000034860000,      425105100.00,          4886000,              698,              658
FUTSTK    ,DISHTV    ,23/02/2017,00000087.00,00000087.60,00000087.00,00000087.05,000000000378000,        2443000.00,            28000,              004,              004
FUTSTK    ,DIVISLAB  ,25/01/2017,00000740.00,00000750.00,00000733.15,00000741.25,000000006252600,     2662776480.00,          3591600,             5986,             5561
FUTSTK    ,DIVISLAB  ,23/02/2017,00000745.00,00000751.95,00000738.00,00000743.60,000000000090600,       47738700.00,            64200,              107,              098
FUTSTK    ,DIVISLAB  ,30/03/2017,00000751.00,00000751.00,00000751.00,00000751.00,000000000002400,         450600.00,              600,              001,              001
FUTSTK    ,DLF       ,25/01/2017,00000127.80,00000128.05,00000124.40,00000125.75,000000033415000,     3089345000.00,         24520000,             4904,             4547
FUTSTK    ,DLF       ,23/02/2017,00000127.65,00000127.80,00000124.90,00000125.85,000000000670000,       42260000.00,           335000,              067,              065
FUTSTK    ,DLF       ,30/03/2017,00000126.00,00000126.00,00000126.00,00000126.00,000000000010000,         630000.00,             5000,              001,              001
FUTSTK    ,DRREDDY   ,25/01/2017,00003083.25,00003084.95,00003045.55,00003053.80,000000001440400,      964968940.00,           315000,             1575,             1517
FUTSTK    ,DRREDDY   ,23/02/2017,00003100.00,00003100.00,00003060.00,00003067.10,000000000012800,       19658070.00,             6400,              032,              030
FUTSTK    ,EICHERMOT ,25/01/2017,00023101.70,00023195.00,00022723.10,00023072.00,000000000211400,     1692509177.50,            73700,             2948,             2594
FUTSTK    ,EICHERMOT ,23/02/2017,00023387.35,00023387.35,00022914.95,00023159.80,000000000003150,       27682325.00,             1200,              048,              046
FUTSTK    ,ENGINERSIN,25/01/2017,00000157.55,00000160.85,00000156.55,00000157.35,000000016240000,     4109291200.00,         25977000,             3711,             3613
FUTSTK    ,ENGINERSIN,23/02/2017,00000158.80,00000160.30,00000156.60,00000156.70,000000000469000,       83920900.00,           532000,              076,              076
FUTSTK    ,EXIDEIND  ,25/01/2017,00000186.15,00000186.95,00000182.75,00000183.90,000000011688000,      694913200.00,          3768000,              942,              844
FUTSTK    ,EXIDEIND  ,23/02/2017,00000186.50,00000186.50,00000183.80,00000183.85,000000000064000,        8888000.00,            48000,              012,              012
FUTSTK    ,FEDERALBNK,25/01/2017,00000069.30,00000070.00,00000068.55,00000069.95,000000051898000,     1250897450.00,         18051000,             1641,             1570
FUTSTK    ,FEDERALBNK,23/02/2017,00000069.30,00000070.20,00000068.90,00000070.15,000000001100000,       26013900.00,           374000,              034,              034
FUTSTK    ,GAIL      ,25/01/2017,00000435.60,00000443.10,00000435.35,00000440.65,000000006097500,     1594775400.00,          3622500,             2415,             2190
FUTSTK    ,GAIL      ,23/02/2017,00000435.50,00000440.10,00000435.50,00000436.45,000000000091500,       14465700.00,            33000,              022,              022
FUTSTK    ,GLENMARK  ,25/01/2017,00000902.75,00000908.25,00000897.65,00000903.70,000000002641100,      440701100.00,           487900,              697,              666
FUTSTK    ,GMRINFRA  ,25/01/2017,00000012.60,00000012.75,00000012.50,00000012.70,000000162765000,      139160250.00,         11025000,              245,              217
FUTSTK    ,GMRINFRA  ,23/02/2017,00000012.65,00000012.75,00000012.55,00000012.75,000000008550000,       18200250.00,          1440000,              032,              032
FUTSTK    ,GODREJCP  ,25/01/2017,00001551.00,00001572.10,00001548.00,00001564.55,000000000656400,      213133900.00,           136400,              341,              329
FUTSTK    ,GODREJIND ,25/01/2017,00000439.85,00000443.80,00000436.40,00000442.25,000000001356000,      280964625.00,           637500,              425,              403
FUTSTK    ,GODREJIND ,23/02/2017,00000000.00,00000000.00,00000000.00,00000440.65,000000000016500,         660975.00,             1500,              001,              001
FUTSTK    ,GRANULES  ,25/01/2017,00000102.35,00000106.20,00000102.20,00000105.20,000000011125000,      710747750.00,          6810000,             1362,             1318
FUTSTK    ,GRANULES  ,23/02/2017,00000103.05,00000106.40,00000102.65,00000105.45,000000000315000,       13617000.00,           130000,              026,              026
FUTSTK    ,GRASIM    ,25/01/2017,00000865.20,00000865.20,00000847.00,00000850.10,000000009579000,     1086880012.50,          1273500,             1698,             1568
FUTSTK    ,GRASIM    ,23/02/2017,00000863.75,00000863.75,00000851.10,00000852.00,000000000084750,        5766675.00,             6750,              009,              009
FUTSTK    ,HAVELLS   ,25/01/2017,00000365.65,00000367.50,00000362.80,00000366.20,000000004568000,      671696000.00,          1836000,              918,              866
FUTSTK    ,HCLTECH   ,25/01/2017,00000840.00,00000841.70,00000833.10,00000836.35,000000005875800,     1401517180.00,          1674400,             2392,             2251
FUTSTK    ,HCLTECH   ,23/02/2017,00000833.00,00000837.15,00000832.00,00000833.45,000000000159600,       16954700.00,            20300,              029,              029
FUTSTK    ,HDFC      ,25/01/2017,00001226.00,00001230.65,00001217.00,00001218.50,000000011245000,     2763755100.00,          2262000,             4524,             3989
FUTSTK    ,HDFC      ,23/02/2017,00001231.45,00001232.70,00001222.20,00001223.70,000000000110000,       82607350.00,            67500,              135,              125
FUTSTK    ,HDFCBANK  ,25/01/2017,00001199.90,00001219.35,00001197.85,00001216.55,000000030595000,     8943868275.00,          7385000,            14770,            12233
FUTSTK    ,HDFCBANK  ,23/02/2017,00001205.90,00001223.60,00001205.90,00001222.05,000000000104500,       73549075.00,            60500,              121,              108
FUTSTK    ,HDFCBANK  ,30/03/2017,00001217.00,00001217.00,00001217.00,00001217.00,000000000000500,         608500.00,              500,              001,              001
FUTSTK    ,HDIL      ,25/01/2017,00000063.35,00000063.95,00000062.50,00000063.40,000000026736000,      767909200.00,         12128000,             1516,             1450
FUTSTK    ,HDIL      ,23/02/2017,00000063.70,00000063.70,00000062.85,00000063.55,000000001024000,        8628800.00,           136000,              017,              017
FUTSTK    ,HDIL      ,30/03/2017,00000063.50,00000063.50,00000063.50,00000063.50,000000000040000,         508000.00,             8000,              001,              001
FUTSTK    ,HEROMOTOCO,25/01/2017,00003055.00,00003080.00,00003030.00,00003069.65,000000001574000,     1232287170.00,           403600,             2018,             1865
FUTSTK    ,HEROMOTOCO,23/02/2017,00003051.80,00003083.85,00003045.00,00003076.60,000000000014400,       17144570.00,             5600,              028,              028
FUTSTK    ,HEXAWARE  ,25/01/2017,00000204.50,00000205.20,00000201.30,00000202.65,000000005199000,      427901400.00,          2112000,              704,              656
FUTSTK    ,HEXAWARE  ,23/02/2017,00000202.00,00000202.00,00000200.20,00000200.20,000000000180000,        1206600.00,             6000,              002,              002
FUTSTK    ,HINDALCO  ,25/01/2017,00000159.35,00000165.50,00000158.50,00000164.85,000000039536000,     5336101575.00,         32606000,             9316,             8607
FUTSTK    ,HINDALCO  ,23/02/2017,00000159.80,00000165.95,00000159.80,00000165.45,000000000591500,       62575800.00,           381500,              109,              109
FUTSTK    ,HINDPETRO ,25/01/2017,00000470.00,00000480.50,00000466.30,00000473.95,000000023110500,     4151224140.00,          8771700,             4177,             3982
FUTSTK    ,HINDPETRO ,23/02/2017,00000465.45,00000472.95,00000461.20,00000467.75,000000000346500,       64691130.00,           138600,              066,              066
FUTSTK    ,HINDPETRO ,30/03/2017,00000463.00,00000463.00,00000463.00,00000463.00,000000000010500,        2916900.00,             6300,              003,              003
FUTSTK    ,HINDUNILVR,25/01/2017,00000833.35,00000837.00,00000829.60,00000830.75,000000005360400,      599407740.00,           720000,             1200,             1155
FUTSTK    ,HINDUNILVR,23/02/2017,00000836.25,00000836.25,00000833.60,00000834.20,000000000017400,        7011210.00,             8400,              014,              014
FUTSTK    ,HINDZINC  ,25/01/2017,00000271.50,00000274.50,00000270.75,00000273.00,000000008208000,     1212706080.00,          4448000,             1390,             1345
FUTSTK    ,HINDZINC  ,23/02/2017,00000272.50,00000274.50,00000272.00,00000273.50,000000000147200,       13109600.00,            48000,              015,              015
FUTSTK    ,M&M       ,25/01/2017,00001209.65,00001219.90,00001206.85,00001215.65,000000006142000,     1255332750.00,          1033000,             2066,             1921
FUTSTK    ,M&M       ,23/02/2017,00001220.35,00001224.65,00001215.65,00001220.70,000000000041500,       10986200.00,             9000,              018,              018
FUTSTK    ,M&MFIN    ,25/01/2017,00000277.45,00000281.40,00000275.15,00000280.85,000000011937500,      995693625.00,          3575000,             1430,             1344
FUTSTK    ,M&MFIN    ,23/02/2017,00000278.20,00000280.70,00000275.55,00000280.20,000000000162500,        5587125.00,            20000,              008,              008
FUTSTK    ,MARICO    ,25/01/2017,00000258.05,00000262.50,00000258.05,00000261.90,000000007732400,      284185720.00,          1089400,              419,              392
FUTSTK    ,MARUTI    ,25/01/2017,00005686.80,00005708.00,00005647.50,00005696.95,000000002240400,     6439941037.50,          1133850,             7559,             6729
FUTSTK    ,MARUTI    ,23/02/2017,00005710.00,00005719.90,00005668.55,00005715.20,000000000034200,       53865187.50,             9450,              063,              062
FUTSTK    ,MARUTI    ,30/03/2017,00005725.25,00005741.90,00005725.15,00005741.90,000000000005400,        6877560.00,             1200,              008,              008
FUTSTK    ,MCDOWELL-N,25/01/2017,00001916.95,00001924.00,00001904.00,00001913.05,000000002419000,      276084787.50,           144250,              577,              468
FUTSTK    ,MCDOWELL-N,23/02/2017,00000000.00,00000000.00,00000000.00,00001961.40,000000000011250,       11565750.00,             6000,              024,              005
FUTSTK    ,MCLEODRUSS,25/01/2017,00000147.00,00000148.20,00000144.85,00000146.90,000000004731000,      242146050.00,          1650000,              550,              529
FUTSTK    ,MCLEODRUSS,23/02/2017,00000146.35,00000147.95,00000146.35,00000147.55,000000000075000,        7066950.00,            48000,              016,              014
FUTSTK    ,MINDTREE  ,25/01/2017,00000499.35,00000499.35,00000485.00,00000486.40,000000002479200,      475225560.00,           970800,              809,              773
FUTSTK    ,MINDTREE  ,23/02/2017,00000494.60,00000494.60,00000488.50,00000491.50,000000000045600,        5300160.00,            10800,              009,              009
FUTSTK    ,MOTHERSUMI,25/01/2017,00000332.05,00000333.90,00000326.05,00000329.40,000000010785000,     1036630375.00,          3145000,             1258,             1213
FUTSTK    ,MOTHERSUMI,23/02/2017,00000333.95,00000333.95,00000327.40,00000327.75,000000000062500,        4947875.00,            15000,              006,              006
FUTSTK    ,MRF       ,25/01/2017,00051450.00,00053846.05,00051125.05,00053205.20,000000000033540,     2079845632.50,            39525,             2635,             2392
FUTSTK    ,MRF       ,23/02/2017,00051512.70,00053876.20,00051458.25,00053096.15,000000000000270,       15044244.75,              285,              019,              019
FUTSTK    ,NCC       ,25/01/2017,00000083.25,00000084.05,00000081.90,00000083.15,000000018096000,      490087600.00,          5888000,              736,              705
FUTSTK    ,NCC       ,23/02/2017,00000084.00,00000084.05,00000082.70,00000083.45,000000000336000,        6672800.00,            80000,              010,              010
FUTSTK    ,NHPC      ,25/01/2017,00000026.70,00000026.80,00000026.55,00000026.75,000000032832000,       79238250.00,          2970000,              110,              105
FUTSTK    ,NHPC      ,23/02/2017,00000026.70,00000026.75,00000026.65,00000026.75,000000001242000,       21637800.00,           810000,              030,              028
FUTSTK    ,NIITTECH  ,25/01/2017,00000431.50,00000437.20,00000426.50,00000431.80,000000000609000,      141568125.00,           328500,              219,              205
FUTSTK    ,NMDC      ,25/01/2017,00000137.00,00000139.35,00000135.80,00000138.20,000000018870000,     1548241800.00,         11232000,             1872,             1694
FUTSTK    ,NMDC      ,23/02/2017,00000134.85,00000136.50,00000134.40,00000135.75,000000000876000,       26068200.00,           192000,              032,              032
FUTSTK    ,NTPC      ,25/01/2017,00000163.50,00000164.10,00000162.10,00000162.65,000000015104000,      468040600.00,          2868000,              717,              688
FUTSTK    ,NTPC      ,23/02/2017,00000162.80,00000162.95,00000161.50,00000161.75,000000000592000,       17563000.00,           108000,              027,              027
FUTSTK    ,OFSS      ,25/01/2017,00003133.90,00003153.95,00003106.00,00003131.75,000000000218400,       49222492.50,            15750,              105,              104
FUTSTK    ,OIL       ,25/01/2017,00000458.90,00000460.45,00000453.00,00000454.00,000000001837700,      411184695.00,           899300,              529,              519
FUTSTK    ,OIL       ,23/02/2017,00000455.05,00000455.45,00000448.70,00000450.30,000000000073100,       23873780.00,            52700,              031,              031
FUTSTK    ,ONGC      ,25/01/2017,00000198.50,00000201.90,00000196.55,00000197.10,000000030210000,     2949181875.00,         14820000,             3952,             3740
FUTSTK    ,ONGC      ,23/02/2017,00000197.95,00000201.00,00000195.75,00000196.30,000000001800000,      130730437.50,           660000,              176,              167
FUTSTK    ,ONGC      ,30/03/2017,00000199.00,00000199.00,00000196.55,00000196.55,000000000150000,        3715875.00,            18750,              005,              005
FUTSTK    ,ORIENTBANK,25/01/2017,00000111.65,00000112.25,00000109.95,00000111.70,000000014634000,      794748900.00,          7158000,             1193,             1131
FUTSTK    ,ORIENTBANK,23/02/2017,00000111.50,00000111.95,00000110.00,00000112.05,000000001026000,       16673100.00,           150000,              025,              023
FUTSTK    ,ORIENTBANK,30/03/2017,00000111.50,00000111.50,00000110.30,00000110.30,000000000210000,        9322200.00,            84000,              014,              014
FUTSTK    ,PAGEIND   ,25/01/2017,00013919.95,00014069.90,00013675.00,00013992.35,000000000037800,      170902552.50,            12300,              246,              236
FUTSTK    ,PAGEIND   ,23/02/2017,00013650.00,00013950.00,00013650.00,00013925.00,000000000000700,        5527750.00,              400,              008,              004
FUTSTK    ,PCJEWELLER,25/01/2017,00000408.80,00000414.00,00000404.00,00000405.75,000000001135500,      340250550.00,           832500,              555,              539
FUTSTK    ,PCJEWELLER,23/02/2017,00000400.00,00000401.00,00000396.45,00000395.30,000000000087000,        6578250.00,            16500,              011,              011
FUTSTK    ,PETRONET  ,25/01/2017,00000376.00,00000376.10,00000362.10,00000363.30,000000004404000,     1363762500.00,          3717000,             2478,             2344
FUTSTK    ,PETRONET  ,23/02/2017,00000373.10,00000373.35,00000363.65,00000364.40,000000000076500,       16543425.00,            45000,              030,              030
FUTSTK    ,PFC       ,25/01/2017,00000131.20,00000131.25,00000128.00,00000129.45,000000018774000,     1104163200.00,          8508000,             1418,             1366
FUTSTK    ,PFC       ,23/02/2017,00000127.80,00000127.80,00000124.25,00000125.50,000000001254000,       45233100.00,           360000,              060,              060
FUTSTK    ,PIDILITIND,25/01/2017,00000616.75,00000633.00,00000613.20,00000632.00,000000001472000,      674139150.00,          1080000,             1080,              984
FUTSTK    ,PIDILITIND,23/02/2017,00000625.00,00000631.20,00000625.00,00000631.20,000000000003000,        1884450.00,             3000,              003,              003
FUTSTK    ,PNB       ,25/01/2017,00000120.50,00000120.60,00000117.80,00000119.25,000000055937000,     4413250450.00,         37065000,             5295,             5073
FUTSTK    ,PNB       ,23/02/2017,00000120.65,00000120.65,00000117.75,00000119.05,000000003451000,      129597650.00,          1092000,              156,              156
FUTSTK    ,PNB       ,30/03/2017,00000119.50,00000119.50,00000117.75,00000118.80,000000000210000,       16560950.00,           140000,              020,              020
FUTSTK    ,POWERGRID ,25/01/2017,00000187.80,00000188.65,00000185.60,00000187.00,000000016376000,     1234922800.00,          6600000,             1650,             1491
FUTSTK    ,POWERGRID ,23/02/2017,00000186.95,00000187.80,00000185.90,00000186.80,000000000196000,       11942400.00,            64000,              016,              016
FUTSTK    ,PTC       ,25/01/2017,00000078.55,00000083.20,00000078.55,00000080.80,000000016240000,     1213812400.00,         14904000,             1863,             1727
FUTSTK    ,PTC       ,23/02/2017,00000079.60,00000083.15,00000079.60,00000082.75,000000000440000,        5852800.00,            72000,              009,              009
FUTSTK    ,RCOM      ,25/01/2017,00000033.25,00000033.65,00000032.90,00000033.20,000000103452000,      702622800.00,         21120000,             1760,             1418
FUTSTK    ,RCOM      ,23/02/2017,00000033.30,00000033.60,00000033.10,00000033.30,000000005388000,       35583600.00,          1068000,              089,              075
FUTSTK    ,RCOM      ,30/03/2017,00000033.40,00000033.65,00000033.30,00000033.30,000000000552000,        3217800.00,            96000,              008,              008
